dataset,pipeline,subject,metric,n_conditions,slope_per_100pct_dropout,slope_per_10pct_dropout,intercept,r_value,p_value_subject_slope
PhysionetMotorImagery,riemann_lr,16,balanced_accuracy,5,-0.1097297297297296,-0.01097297297297296,0.5555405405405406,-0.6944893287327855,0.19314997221849053
PhysionetMotorImagery,riemann_lr,16,brier_score,5,0.18204363278110672,0.01820436327811067,0.27534303745390115,0.8852752836917251,0.045835392348380855
PhysionetMotorImagery,riemann_lr,16,ece,5,0.17942341024889544,0.017942341024889546,0.2947615952881305,0.9483060024449655,0.013999016426112645
PhysionetMotorImagery,riemann_lr,17,roc_auc,5,-0.14770270270270267,-0.014770270270270267,0.38609459459459455,-0.7122185369041253,0.17710463225262527
PhysionetMotorImagery,riemann_lr,17,balanced_accuracy,5,0.1883783783783784,0.01883783783783784,0.4237567567567567,0.7370328632102358,0.15533393606706836
PhysionetMotorImagery,riemann_lr,17,brier_score,5,0.15211096672917662,0.015211096672917663,0.3361189287538683,0.8535261915432859,0.06579518767405926
PhysionetMotorImagery,riemann_lr,17,ece,5,0.0432689357340313,0.004326893573403131,0.35271213302863774,0.7819482331972165,0.11814956390532397
PhysionetMotorImagery,riemann_lr,18,roc_auc,5,-0.06445945945945938,-0.006445945945945939,0.5535810810810811,-0.5120679261524281,0.3777495323409062
PhysionetMotorImagery,riemann_lr,18,balanced_accuracy,5,0.00783783783783771,0.000783783783783771,0.5016756756756756,0.11094125693679309,0.8590355016313911
PhysionetMotorImagery,riemann_lr,18,brier_score,5,0.16411199780874575,0.016411199780874575,0.27953535876451024,0.9157639262725001,0.02897450846398989
PhysionetMotorImagery,riemann_lr,18,ece,5,0.07692477058089323,0.007692477058089323,0.2954188552322023,0.6708156046585552,0.21517446425670486
PhysionetMotorImagery,riemann_lr,19,roc_auc,5,-0.09932432432432425,-0.009932432432432426,0.5548513513513513,-0.6605770918764025,0.22490214602900632
PhysionetMotorImagery,riemann_lr,19,balanced_accuracy,5,0.005135135135135139,0.0005135135135135139,0.4862702702702703,0.10750216341905415,0.8633880928092961
PhysionetMotorImagery,riemann_lr,19,brier_score,5,0.18949355637402157,0.01894935563740216,0.26909572707939555,0.9730830772330057,0.005279717510394225
PhysionetMotorImagery,riemann_lr,19,ece,5,0.1740058460796734,0.01740058460796734,0.2602497466866939,0.9565577435598834,0.0107982158757908
PhysionetMotorImagery,riemann_lr,20,roc_auc,5,-0.3086486486486487,-0.030864864864864873,0.7047027027027029,-0.9635230325901952,0.0083170884677006
PhysionetMotorImagery,riemann_lr,20,balanced_accuracy,5,-0.27858108108108115,-0.027858108108108116,0.6030878378378378,-0.712500713991469,0.17685248498199463
PhysionetMotorImagery,riemann_lr,20,brier_score,5,0.4915651999433793,0.049156519994337934,0.25757161646694016,0.9696121206840247,0.0063298715974746235
PhysionetMotorImagery,riemann_lr,20,ece,5,0.43291875150598114,0.04329187515059812,0.2864083863670992,0.9670465043692695,0.007145418215670816
PhysionetMotorImagery,riemann_lr,21,roc_auc,5,-0.13864864864864843,-0.013864864864864844,0.49270270270270267,-0.7796262550494564,0.11999673249800469
PhysionetMotorImagery,riemann_lr,21,balanced_accuracy,5,-0.055135135135135335,-0.005513513513513534,0.5137297297297299,-0.5910877422481684,0.29387256372862264
PhysionetMotorImagery,riemann_lr,21,brier_score,5,0.14960407841169795,0.014960407841169795,0.2930641245823826,0.8010802068696653,0.10326381309098644
PhysionetMotorImagery,riemann_lr,21,ece,5,0.04915200795642133,0.0049152007956421336,0.33680501789343276,0.3366729867103617,0.5795763388259993
PhysionetMotorImagery,riemann_lr,22,roc_auc,5,-0.49378378378378374,-0.04937837837837838,0.9364324324324326,-0.9914498619067486,0.00094784162136308
PhysionetMotorImagery,riemann_lr,22,balanced_accuracy,5,-0.5744594594594591,-0.05744594594594591,0.764581081081081,-0.8167503322454988,0.09153463738906963
PhysionetMotorImagery,riemann_lr,22,brier_score,5,0.454952756199543,0.045495275619954305,0.16082111161838364,0.9926363597227434,0.0007576915164397415
PhysionetMotorImagery,riemann_lr,22,ece,5,0.13909483346628676,0.013909483346628677,0.3192735661627692,0.8349268380893275,0.07848589893810652
PhysionetMotorImagery,riemann_lr,23,roc_auc,5,0.03310810810810805,0.0033108108108108047,0.5767162162162162,0.8187617382408321,0.09006061674176967
PhysionetMotorImagery,riemann_lr,23,balanced_accuracy,5,-0.003783783783783896,-0.0003783783783783896,0.5369324324324325,-0.040795180059471525,0.9480723745063893
PhysionetMotorImagery,riemann_lr,23,brier_score,5,0.14461350714796806,0.014461350714796806,0.2699863357455524,0.909844457784973,0.03205239845692761
PhysionetMotorImagery,riemann_lr,23,ece,5,0.08105881536936287,0.008105881536936288,0.33115816849799984,0.6251367330897303,0.2594613055705264
PhysionetMotorImagery,riemann_lr,24,roc_auc,5,-0.10783783783783792,-0.010783783783783793,0.6213243243243244,-0.8268812949548722,0.08418560738170397
PhysionetMotorImagery,riemann_lr,24,balanced_accuracy,5,-0.1935810810810811,-0.01935810810810811,0.5850878378378379,-0.8152308353563883,0.09265300963179247
PhysionetMotorImagery,riemann_lr,24,brier_score,5,0.2952561465201245,0.02952561465201245,0.2515052256031901,0.9767832429348603,0.004231730059851782
PhysionetMotorImagery,riemann_lr,24,ece,5,0.2294973336311432,0.02294973336311432,0.27290966183119175,0.9801643516190022,0.003343544069612683
PhysionetMotorImagery,riemann_lr,25,roc_auc,5,-0.20810810810810834,-0.020810810810810834,0.5187837837837839,-0.6290169544580358,0.25561291103427325
PhysionetMotorImagery,riemann_lr,25,balanced_accuracy,5,0.0806081081081082,0.008060810810810821,0.4644662162162161,0.7071085200831594,0.18168854826114256
PhysionetMotorImagery,riemann_lr,25,brier_score,5,0.2761833225859698,0.02761833225859698,0.2773858270706889,0.9480731962086241,0.014093189927515135
PhysionetMotorImagery,riemann_lr,25,ece,5,0.22850104927648224,0.022850104927648225,0.2653349142507221,0.9711571561800968,0.00585467872410883
PhysionetMotorImagery,riemann_lr,26,roc_auc,5,-0.4381081081081082,-0.04381081081081082,0.8107837837837839,-0.9784304422409225,0.003790404712798651
PhysionetMotorImagery,riemann_lr,26,balanced_accuracy,5,-0.3814189189189191,-0.03814189189189191,0.6684121621621623,-0.8450146220090253,0.07151658841430111
PhysionetMotorImagery,riemann_lr,26,brier_score,5,0.3710707210506696,0.03710707210506697,0.21486827725169413,0.9681840809413945,0.0067798023163609675
PhysionetMotorImagery,riemann_lr,26,ece,5,0.19550872904140515,0.019550872904140516,0.29827586928930605,0.9758975834865133,0.004475569998205264
