dataset,pipeline,subject,metric,n_conditions,slope_per_100pct_dropout,slope_per_10pct_dropout,intercept,r_value,p_value_subject_slope
PhysionetMotorImagery,csp_lda,1,roc_auc,5,-0.3783108108108108,-0.03783108108108108,0.6941283783783784,-0.6343321441357518,0.25036652667245735
PhysionetMotorImagery,csp_lda,1,balanced_accuracy,5,-0.41918918918918924,-0.041918918918918927,0.6581216216216217,-0.6716694406064432,0.21436863678576298
PhysionetMotorImagery,csp_lda,1,brier_score,5,0.40452302255213757,0.04045230225521376,0.3126053462655416,0.6975233528175748,0.19037617623910244
PhysionetMotorImagery,csp_lda,1,ece,5,0.3108429521288774,0.031084295212887744,0.3529602611193847,0.6982746967744293,0.18969103379825047
PhysionetMotorImagery,csp_lda,2,roc_auc,5,-0.624527027027027,-0.0624527027027027,0.8591959459459458,-0.8598991421354084,0.06160998460118018
PhysionetMotorImagery,csp_lda,2,balanced_accuracy,5,-0.5707432432432433,-0.057074324324324334,0.7462635135135136,-0.6652262528343564,0.2204701941120191
PhysionetMotorImagery,csp_lda,2,brier_score,5,0.5338359997932204,0.053383599979322044,0.24423490078063503,0.6878043489494899,0.19930137177557603
PhysionetMotorImagery,csp_lda,2,ece,5,0.4722383470647103,0.047223834706471034,0.28469526140656515,0.6833885676028846,0.20339432652032505
PhysionetMotorImagery,csp_lda,3,roc_auc,5,-0.08736486486486503,-0.008736486486486504,0.5410202702702702,-0.43396387226642896,0.4653291013782943
PhysionetMotorImagery,csp_lda,3,balanced_accuracy,5,0.012297297297297278,0.0012297297297297278,0.5045945945945945,0.23961809597059872,0.6978540019092355
PhysionetMotorImagery,csp_lda,3,brier_score,5,0.16594541650188344,0.016594541650188345,0.4429828829189681,0.6050867570835362,0.2795880608443258
PhysionetMotorImagery,csp_lda,3,ece,5,0.10717194721441546,0.010717194721441546,0.47399258814025885,0.6012785653999104,0.283455425236029
PhysionetMotorImagery,csp_lda,4,roc_auc,5,-0.26297297297297284,-0.026297297297297285,0.613054054054054,-0.8215845630521919,0.08800436483352048
PhysionetMotorImagery,csp_lda,4,balanced_accuracy,5,-0.1729729729729729,-0.01729729729729729,0.5700540540540541,-0.6733480866841478,0.21278683110413996
PhysionetMotorImagery,csp_lda,4,brier_score,5,0.2862363954159174,0.02862363954159174,0.37234026671085346,0.7244799160362638,0.16624415239750556
PhysionetMotorImagery,csp_lda,4,ece,5,0.24039927513291928,0.02403992751329193,0.4005389548200287,0.7631112259999079,0.13337751940091594
PhysionetMotorImagery,csp_lda,5,roc_auc,5,-0.034121621621621856,-0.003412162162162186,0.46150675675675673,-0.4209356565198046,0.4803251789268039
PhysionetMotorImagery,csp_lda,5,balanced_accuracy,5,0.07506756756756755,0.007506756756756755,0.4578851351351351,0.46097775505495786,0.4345710369541074
PhysionetMotorImagery,csp_lda,5,brier_score,5,0.0019991546590618484,0.00019991546590618486,0.4854602280194018,0.029977141733155136,0.9618376349691198
PhysionetMotorImagery,csp_lda,5,ece,5,-0.05131372816956496,-0.005131372816956497,0.5179345561444936,-0.40390648060365686,0.5000771905435792
PhysionetMotorImagery,csp_lda,6,roc_auc,5,-0.06229729729729718,-0.006229729729729718,0.4609054054054053,-0.5760718053454433,0.30939782976605207
PhysionetMotorImagery,csp_lda,6,balanced_accuracy,5,0.1658108108108107,0.01658108108108107,0.4406216216216216,0.6523602632239687,0.2327941148514876
PhysionetMotorImagery,csp_lda,6,brier_score,5,0.010734691741125155,0.0010734691741125155,0.4622248849992102,0.5186207163626482,0.3705995123193351
PhysionetMotorImagery,csp_lda,6,ece,5,-0.09095354028538698,-0.009095354028538697,0.5045088743129121,-0.6568801202143305,0.22844369359303668
PhysionetMotorImagery,csp_lda,7,roc_auc,5,-0.7063513513513514,-0.07063513513513514,0.9532972972972973,-0.9290380658474584,0.022448869060383365
PhysionetMotorImagery,csp_lda,7,balanced_accuracy,5,-0.7032432432432434,-0.07032432432432434,0.7780135135135134,-0.7228611263513461,0.16766661570981783
PhysionetMotorImagery,csp_lda,7,brier_score,5,0.6875037322385936,0.06875037322385937,0.20417693590163138,0.7417275454807064,0.1513094044418177
PhysionetMotorImagery,csp_lda,7,ece,5,0.6817504926071432,0.06817504926071431,0.21668038498033146,0.7280460264207228,0.16312293425910723
PhysionetMotorImagery,csp_lda,8,roc_auc,5,-0.2893243243243243,-0.02893243243243243,0.5878513513513514,-0.7064005996506153,0.18232621784137915
PhysionetMotorImagery,csp_lda,8,balanced_accuracy,5,-0.23351351351351354,-0.023351351351351357,0.587972972972973,-0.6010478776292993,0.2836901452330788
PhysionetMotorImagery,csp_lda,8,brier_score,5,0.23770631425087127,0.02377063142508713,0.37775886972685147,0.5968698521372251,0.28794998773099945
PhysionetMotorImagery,csp_lda,8,ece,5,0.1371635479122619,0.01371635479122619,0.42093930103966126,0.5663033215679976,0.319606782117271
PhysionetMotorImagery,csp_lda,9,roc_auc,5,0.5033783783783784,0.050337837837837844,0.2962567567567568,0.8754585493791476,0.051763138987556655
PhysionetMotorImagery,csp_lda,9,balanced_accuracy,5,0.30682432432432427,0.03068243243243243,0.38689864864864865,0.7464507108224775,0.14729177436268084
PhysionetMotorImagery,csp_lda,9,brier_score,5,-0.14484015751921175,-0.014484015751921176,0.5364194030602475,-0.7040937078157822,0.1844085961907665
PhysionetMotorImagery,csp_lda,9,ece,5,-0.1986634338366178,-0.01986634338366178,0.5619162277807435,-0.7134578634155581,0.1759979645199941
PhysionetMotorImagery,csp_lda,10,roc_auc,5,-0.315135135135135,-0.0315135135135135,0.6607297297297297,-0.8332109074858992,0.07969115969184655
PhysionetMotorImagery,csp_lda,10,balanced_accuracy,5,-0.2922972972972975,-0.02922972972972975,0.6134054054054053,-0.7645843244791053,0.13216700978144405
PhysionetMotorImagery,csp_lda,10,brier_score,5,0.355778534625567,0.0355778534625567,0.3318332988952693,0.8043707831457133,0.10076530469496539
PhysionetMotorImagery,csp_lda,10,ece,5,0.33170289457383995,0.033170289457384,0.35743566997605525,0.7633444190316819,0.13318567672175155
PhysionetMotorImagery,csp_lda,11,roc_auc,5,-0.22675675675675674,-0.022675675675675674,0.6474864864864865,-0.8373599618693184,0.07678664452706914
PhysionetMotorImagery,csp_lda,11,balanced_accuracy,5,-0.2177027027027027,-0.021770270270270273,0.5780945945945946,-0.710060266892729,0.17903661124142148
PhysionetMotorImagery,csp_lda,11,brier_score,5,0.2909521084099208,0.02909521084099208,0.38570242396650434,0.7658806702667574,0.1311044564201491
PhysionetMotorImagery,csp_lda,11,ece,5,0.2639960578419746,0.026399605784197464,0.40894448476937467,0.7440748697646327,0.14930876365917603
PhysionetMotorImagery,csp_lda,12,roc_auc,5,0.02891891891891892,0.002891891891891892,0.4088378378378377,0.29289357467527954,0.6324791032150048
PhysionetMotorImagery,csp_lda,12,balanced_accuracy,5,0.08378378378378379,0.00837837837837838,0.4705675675675676,0.8764400007908487,0.05116031739555031
PhysionetMotorImagery,csp_lda,12,brier_score,5,0.09910865581992682,0.009910865581992683,0.3840943788927737,0.5570341244113223,0.3293711606417207
PhysionetMotorImagery,csp_lda,12,ece,5,0.09580949649235627,0.009580949649235629,0.39459717967431507,0.6224541464045606,0.2621308750031409
PhysionetMotorImagery,csp_lda,13,roc_auc,5,-0.2460810810810811,-0.02460810810810811,0.5833378378378379,-0.7189514520813727,0.17111648889972988
PhysionetMotorImagery,csp_lda,13,balanced_accuracy,5,-0.12479729729729734,-0.012479729729729735,0.5506554054054054,-0.5885520130394769,0.2964797615512728
PhysionetMotorImagery,csp_lda,13,brier_score,5,0.22406357330746401,0.022406357330746404,0.39569259528607,0.6293834097754603,0.2552502606675953
PhysionetMotorImagery,csp_lda,13,ece,5,0.10557504564733186,0.010557504564733186,0.44318850779513147,0.596507011566867,0.2883207165799279
PhysionetMotorImagery,csp_lda,14,roc_auc,5,0.03567567567567573,0.003567567567567573,0.5213513513513515,0.39898414015467043,0.5058173127653312
PhysionetMotorImagery,csp_lda,14,balanced_accuracy,5,-0.03743243243243242,-0.003743243243243242,0.5181351351351352,-0.6301739889654165,0.2544683619770465
PhysionetMotorImagery,csp_lda,14,brier_score,5,0.16615081913492405,0.016615081913492407,0.4300853742977464,0.6491957581636049,0.23585333334803502
PhysionetMotorImagery,csp_lda,14,ece,5,0.08876867277096416,0.008876867277096417,0.462847551742613,0.6555493793495951,0.22972220750232872
PhysionetMotorImagery,csp_lda,15,roc_auc,5,-0.5838513513513512,-0.05838513513513513,0.7685472972972974,-0.8812065502854902,0.04826458207437
PhysionetMotorImagery,csp_lda,15,balanced_accuracy,5,-0.4022297297297297,-0.040222972972972976,0.6532905405405406,-0.7008143987237002,0.18738030623764745
PhysionetMotorImagery,csp_lda,15,brier_score,5,0.49795915780767186,0.04979591578076719,0.3274953024193549,0.7087501680577917,0.18021226780287092
PhysionetMotorImagery,csp_lda,15,ece,5,0.46090034713866673,0.046090034713866676,0.3504362161209207,0.7138541680856797,0.17564450054780725
PhysionetMotorImagery,csp_lda,16,roc_auc,5,0.03391891891891869,0.003391891891891869,0.5633378378378379,0.20014167195316745,0.7468833428435772
PhysionetMotorImagery,csp_lda,16,balanced_accuracy,5,-0.021283783783783726,-0.0021283783783783727,0.5196824324324324,-0.3142279477077843,0.6065977329923342
PhysionetMotorImagery,csp_lda,16,brier_score,5,0.17595065249052516,0.017595065249052518,0.42079180735052396,0.6197617430070577,0.2648175406202517
PhysionetMotorImagery,csp_lda,16,ece,5,0.07997517388586807,0.007997517388586808,0.46145622755033594,0.5491999011174467,0.33768119382702644
PhysionetMotorImagery,csp_lda,17,roc_auc,5,-0.07675675675675672,-0.007675675675675672,0.47798648648648645,-0.7361095662570525,0.1561290499948213
PhysionetMotorImagery,csp_lda,17,balanced_accuracy,5,-0.14033783783783796,-0.014033783783783796,0.5355743243243243,-0.7646068988140023,0.1321484849204873
PhysionetMotorImagery,csp_lda,17,brier_score,5,0.2377072493458575,0.02377072493458575,0.4335849775169409,0.7788099434467156,0.12064815437234425
PhysionetMotorImagery,csp_lda,17,ece,5,0.15403182803441998,0.015403182803441998,0.47284455035456646,0.8010651304191038,0.10327530314506442
PhysionetMotorImagery,csp_lda,18,roc_auc,5,-0.2170945945945946,-0.02170945945945946,0.5970608108108109,-0.807575960103196,0.09834958268520617
PhysionetMotorImagery,csp_lda,18,balanced_accuracy,5,-0.11027027027027016,-0.011027027027027016,0.5379594594594594,-0.8598095155772545,0.06166824536099354
PhysionetMotorImagery,csp_lda,18,brier_score,5,0.1347828883336585,0.013478288833365852,0.43015742488561215,0.7179121840494108,0.17203692902889187
PhysionetMotorImagery,csp_lda,18,ece,5,0.10395745072690527,0.010395745072690527,0.4498915153758523,0.7885227047764692,0.11296640310703557
PhysionetMotorImagery,csp_lda,19,roc_auc,5,-0.11033783783783795,-0.011033783783783795,0.4935743243243243,-0.7605108063931375,0.1355223517541984
PhysionetMotorImagery,csp_lda,19,balanced_accuracy,5,-0.03567567567567587,-0.0035675675675675873,0.5061486486486487,-0.5816389095155551,0.3036178674004873
PhysionetMotorImagery,csp_lda,19,brier_score,5,0.22843443507865835,0.022843443507865838,0.4201089024081178,0.7910525258264651,0.11099066670694484
PhysionetMotorImagery,csp_lda,19,ece,5,0.14156741721201582,0.014156741721201583,0.4601890529387329,0.8553703570138551,0.06457528494834129
PhysionetMotorImagery,csp_lda,20,roc_auc,5,-0.35,-0.034999999999999996,0.6239999999999999,-0.9571895557113895,0.010564520658287781
PhysionetMotorImagery,csp_lda,20,balanced_accuracy,5,-0.18466216216216222,-0.018466216216216223,0.5544256756756757,-0.8503600341853614,0.0679060909281431
PhysionetMotorImagery,csp_lda,20,brier_score,5,0.2876634240932637,0.028766342409326368,0.38646206129312505,0.7444005784109519,0.14903177596302097
PhysionetMotorImagery,csp_lda,20,ece,5,0.2521748353028355,0.025217483530283552,0.41456577765435965,0.7562454237914422,0.13906224819349655
PhysionetMotorImagery,csp_lda,21,roc_auc,5,-0.33878378378378377,-0.03387837837837838,0.6394324324324324,-0.7390585800369688,0.15359360512212356
PhysionetMotorImagery,csp_lda,21,balanced_accuracy,5,-0.299054054054054,-0.0299054054054054,0.6068918918918917,-0.6472264428298781,0.23776262667831102
PhysionetMotorImagery,csp_lda,21,brier_score,5,0.3937320628275335,0.03937320628275335,0.391941482500079,0.6649588845679838,0.2207244093375949
PhysionetMotorImagery,csp_lda,21,ece,5,0.3579587548385413,0.03579587548385413,0.4056243944105066,0.6632177772948394,0.22238184319351978
PhysionetMotorImagery,csp_lda,22,roc_auc,5,-0.565,-0.056499999999999995,0.707,-0.806838069659285,0.0989041464498481
PhysionetMotorImagery,csp_lda,22,balanced_accuracy,5,-0.3868918918918919,-0.03868918918918919,0.6372162162162163,-0.7052996338749558,0.1833191935520256
PhysionetMotorImagery,csp_lda,22,brier_score,5,0.3643697036883894,0.03643697036883894,0.3422590662888399,0.6544412580258988,0.23078833278222669
PhysionetMotorImagery,csp_lda,22,ece,5,0.295912112919569,0.0295912112919569,0.3724489801178173,0.6456646069181332,0.2392798420886852
PhysionetMotorImagery,csp_lda,23,roc_auc,5,-0.13324324324324338,-0.013324324324324338,0.5810135135135136,-0.8454737264207467,0.07120421651163393
PhysionetMotorImagery,csp_lda,23,balanced_accuracy,5,-0.1247297297297299,-0.012472972972972991,0.5565405405405406,-0.6707214766271206,0.21526335118581277
PhysionetMotorImagery,csp_lda,23,brier_score,5,0.2850025798399774,0.028500257983997742,0.3498278603336704,0.7577119387585969,0.1378421301843387
PhysionetMotorImagery,csp_lda,23,ece,5,0.21369686297542098,0.0213696862975421,0.38682785258320895,0.7215746270556695,0.16879957872704315
PhysionetMotorImagery,csp_lda,24,roc_auc,5,-0.2639189189189189,-0.02639189189189189,0.6286621621621622,-0.7445621489684288,0.14889442971584774
