subject,clean_auc,dropout50_auc,worst_dropout_auc,worst_dropout_delta,best_montage,best_montage_auc,clean_working_threshold,failure_threshold,clean_working,dropout_failure_at_50pct,montage_rescue,intervention_class
4,0.8326906743672499,0.5749770681161882,0.5749770681161882,-0.25771360625106166,motor_extended,0.8308816035332087,0.6,0.6,True,True,True,A_high
6,0.7772209954136232,0.573038899269577,0.573038899269577,-0.20418209614404625,motor_extended,0.7556225581790386,0.6,0.6,True,True,True,A_high
1,0.939408866995074,0.6822226940716835,0.6822226940716835,-0.2571861729233905,motor_extended,0.9448615593680992,0.6,0.6,True,False,True,B_fragile
3,0.9935790725326992,0.7636546628163751,0.7636546628163751,-0.2299244097163241,motor_extended,0.9928146764056396,0.6,0.6,True,False,True,B_fragile
7,0.9307966706302022,0.6324290810259895,0.6324290810259895,-0.2983675896042127,motor_extended,0.739128588415152,0.6,0.6,True,False,True,B_fragile
8,0.9976048921352132,0.692025649736708,0.692025649736708,-0.3055792423985052,motor_extended,0.9894088669950738,0.6,0.6,True,False,True,B_fragile
9,0.9194241549176152,0.6699057244776627,0.6325760149481909,-0.28684813996942427,motor_core,0.889026668931544,0.6,0.6,True,False,True,B_fragile
5,0.607601494819093,0.5039188041447257,0.5039188041447257,-0.1036826906743673,motor_core,0.5775097672838457,0.6,0.6,True,True,False,C_ok_dev
2,0.5747154747749278,0.5014056395447597,0.4988483098352301,-0.0758671649396977,motor_extended,0.5796755563105147,0.6,0.6,False,False,False,D_low_clean
