subject,condition,roc_auc_csp,roc_auc_riemann,clean_auc_csp,clean_auc_riemann,change_csp,change_riemann,difference_in_degradation_csp_minus_riemann
26,motor_core,0.78,0.6799999999999999,0.86,0.82,-0.07999999999999996,-0.14,0.06000000000000005
26,motor_extended,0.9,0.91,0.86,0.82,0.040000000000000036,0.09000000000000008,-0.050000000000000044
26,region_midline_motor_strip,0.7,0.8,0.86,0.82,-0.16000000000000003,-0.019999999999999907,-0.14000000000000012
26,region_left_motor_strip,0.71,0.67,0.86,0.82,-0.15000000000000002,-0.1499999999999999,-1.1102230246251565e-16
26,region_right_motor_strip,0.63,0.74,0.86,0.82,-0.22999999999999998,-0.07999999999999996,-0.15000000000000002
27,dropout_0.1,0.485,0.627,0.51,0.64,-0.025000000000000022,-0.013000000000000012,-0.01200000000000001
27,dropout_0.2,0.505,0.5770000000000001,0.51,0.64,-0.0050000000000000044,-0.06299999999999994,0.05799999999999994
27,dropout_0.3,0.506,0.547,0.51,0.64,-0.0040000000000000036,-0.09299999999999997,0.08899999999999997
27,dropout_0.5,0.5429999999999999,0.5379999999999999,0.51,0.64,0.03299999999999992,-0.10200000000000009,0.135
27,motor_core,0.55,0.5599999999999999,0.51,0.64,0.040000000000000036,-0.08000000000000007,0.1200000000000001
27,motor_extended,0.6599999999999999,0.68,0.51,0.64,0.1499999999999999,0.040000000000000036,0.10999999999999988
27,region_midline_motor_strip,0.5599999999999999,0.6300000000000001,0.51,0.64,0.04999999999999993,-0.009999999999999898,0.05999999999999983
27,region_left_motor_strip,0.5599999999999999,0.65,0.51,0.64,0.04999999999999993,0.010000000000000009,0.039999999999999925
27,region_right_motor_strip,0.49,0.6599999999999999,0.51,0.64,-0.020000000000000018,0.019999999999999907,-0.039999999999999925
28,dropout_0.1,0.46,0.374,0.48,0.3299999999999999,-0.019999999999999962,0.044000000000000095,-0.06400000000000006
28,dropout_0.2,0.461,0.4019999999999999,0.48,0.3299999999999999,-0.01899999999999996,0.07200000000000001,-0.09099999999999997
28,dropout_0.3,0.409,0.433,0.48,0.3299999999999999,-0.07100000000000001,0.10300000000000009,-0.1740000000000001
28,dropout_0.5,0.418,0.431,0.48,0.3299999999999999,-0.062,0.10100000000000009,-0.1630000000000001
28,motor_core,0.6300000000000001,0.61,0.48,0.3299999999999999,0.15000000000000013,0.2800000000000001,-0.12999999999999995
28,motor_extended,0.48,0.44,0.48,0.3299999999999999,0.0,0.1100000000000001,-0.1100000000000001
28,region_midline_motor_strip,0.37,0.38,0.48,0.3299999999999999,-0.10999999999999999,0.0500000000000001,-0.1600000000000001
28,region_left_motor_strip,0.51,0.29,0.48,0.3299999999999999,0.030000000000000027,-0.039999999999999925,0.06999999999999995
28,region_right_motor_strip,0.51,0.42,0.48,0.3299999999999999,0.030000000000000027,0.09000000000000008,-0.06000000000000005
29,dropout_0.1,0.7835,0.943,1.0,0.99,-0.21650000000000003,-0.04700000000000004,-0.16949999999999998
29,dropout_0.2,0.742,0.89,1.0,0.99,-0.258,-0.09999999999999998,-0.15800000000000003
29,dropout_0.3,0.6695,0.8370000000000001,1.0,0.99,-0.3305,-0.1529999999999999,-0.1775000000000001
29,dropout_0.5,0.6445000000000001,0.77,1.0,0.99,-0.3554999999999999,-0.21999999999999997,-0.13549999999999995
29,motor_core,0.99,0.98,1.0,0.99,-0.010000000000000009,-0.010000000000000009,0.0
29,motor_extended,0.99,1.0,1.0,0.99,-0.010000000000000009,0.010000000000000009,-0.020000000000000018
29,region_midline_motor_strip,0.8300000000000001,0.99,1.0,0.99,-0.16999999999999993,0.0,-0.16999999999999993
29,region_left_motor_strip,0.76,0.89,1.0,0.99,-0.24,-0.09999999999999998,-0.14
29,region_right_motor_strip,0.91,0.8099999999999999,1.0,0.99,-0.08999999999999997,-0.18000000000000005,0.09000000000000008
30,dropout_0.1,0.4875,0.4539999999999999,0.4199999999999999,0.45,0.06750000000000012,0.0039999999999998925,0.06350000000000022
30,dropout_0.2,0.482,0.429,0.4199999999999999,0.45,0.06200000000000011,-0.02100000000000002,0.08300000000000013
30,dropout_0.3,0.504,0.41,0.4199999999999999,0.45,0.08400000000000013,-0.040000000000000036,0.12400000000000017
30,dropout_0.5,0.481,0.359,0.4199999999999999,0.45,0.06100000000000011,-0.09100000000000003,0.15200000000000014
30,motor_core,0.2699999999999999,0.2699999999999999,0.4199999999999999,0.45,-0.14999999999999997,-0.1800000000000001,0.030000000000000138
30,motor_extended,0.42,0.43,0.4199999999999999,0.45,1.1102230246251565e-16,-0.020000000000000018,0.02000000000000013
30,region_midline_motor_strip,0.43,0.4699999999999999,0.4199999999999999,0.45,0.01000000000000012,0.019999999999999907,-0.009999999999999787
30,region_left_motor_strip,0.45,0.4,0.4199999999999999,0.45,0.030000000000000138,-0.04999999999999999,0.08000000000000013
30,region_right_motor_strip,0.53,0.45,0.4199999999999999,0.45,0.11000000000000015,0.0,0.11000000000000015
31,dropout_0.1,0.613,0.746,0.74,0.8300000000000001,-0.127,-0.08400000000000007,-0.04299999999999993
31,dropout_0.2,0.565,0.7120000000000001,0.74,0.8300000000000001,-0.17500000000000004,-0.118,-0.05700000000000005
31,dropout_0.3,0.581,0.713,0.74,0.8300000000000001,-0.15900000000000003,-0.1170000000000001,-0.041999999999999926
31,dropout_0.5,0.5535,0.685,0.74,0.8300000000000001,-0.1865,-0.14500000000000002,-0.04149999999999998
31,motor_core,0.9,0.76,0.74,0.8300000000000001,0.16000000000000003,-0.07000000000000006,0.2300000000000001
31,motor_extended,0.95,0.94,0.74,0.8300000000000001,0.20999999999999996,0.10999999999999988,0.10000000000000009
31,region_midline_motor_strip,0.54,0.74,0.74,0.8300000000000001,-0.19999999999999996,-0.09000000000000008,-0.10999999999999988
31,region_left_motor_strip,0.6900000000000001,0.77,0.74,0.8300000000000001,-0.04999999999999993,-0.06000000000000005,0.01000000000000012
31,region_right_motor_strip,0.58,0.6799999999999999,0.74,0.8300000000000001,-0.16000000000000003,-0.15000000000000013,-0.009999999999999898
32,dropout_0.1,0.782,0.919,0.93,0.96,-0.14800000000000002,-0.040999999999999925,-0.1070000000000001
32,dropout_0.2,0.6920000000000001,0.866,0.93,0.96,-0.238,-0.09399999999999997,-0.14400000000000002
32,dropout_0.3,0.721,0.8079999999999999,0.93,0.96,-0.20900000000000007,-0.15200000000000002,-0.05700000000000005
32,dropout_0.5,0.6135,0.687,0.93,0.96,-0.3165,-0.2729999999999999,-0.043500000000000094
32,motor_core,0.8800000000000001,0.86,0.93,0.96,-0.04999999999999993,-0.09999999999999998,0.050000000000000044
32,motor_extended,0.82,0.91,0.93,0.96,-0.1100000000000001,-0.04999999999999993,-0.060000000000000164
32,region_midline_motor_strip,0.8699999999999999,0.96,0.93,0.96,-0.060000000000000164,0.0,-0.060000000000000164
32,region_left_motor_strip,0.8299999999999998,0.86,0.93,0.96,-0.1000000000000002,-0.09999999999999998,-2.220446049250313e-16
32,region_right_motor_strip,0.74,0.92,0.93,0.96,-0.19000000000000006,-0.039999999999999925,-0.15000000000000013
33,dropout_0.1,0.5,0.655,0.5599999999999999,0.72,-0.05999999999999994,-0.06499999999999995,0.0050000000000000044
33,dropout_0.2,0.4529999999999999,0.583,0.5599999999999999,0.72,-0.10700000000000004,-0.137,0.02999999999999997
33,dropout_0.3,0.5,0.565,0.5599999999999999,0.72,-0.05999999999999994,-0.15500000000000003,0.09500000000000008
33,dropout_0.5,0.514,0.5329999999999999,0.5599999999999999,0.72,-0.04599999999999993,-0.18700000000000006,0.14100000000000013
33,motor_core,0.8300000000000001,0.8400000000000001,0.5599999999999999,0.72,0.27000000000000013,0.1200000000000001,0.15000000000000002
33,motor_extended,0.7,0.8300000000000001,0.5599999999999999,0.72,0.14,0.1100000000000001,0.029999999999999916
33,region_midline_motor_strip,0.52,0.7,0.5599999999999999,0.72,-0.039999999999999925,-0.020000000000000018,-0.019999999999999907
33,region_left_motor_strip,0.51,0.63,0.5599999999999999,0.72,-0.04999999999999993,-0.08999999999999997,0.040000000000000036
33,region_right_motor_strip,0.5,0.63,0.5599999999999999,0.72,-0.05999999999999994,-0.08999999999999997,0.030000000000000027
34,dropout_0.1,0.872,0.943,0.96,0.96,-0.08799999999999997,-0.017000000000000015,-0.07099999999999995
34,dropout_0.2,0.8175,0.897,0.96,0.96,-0.14249999999999996,-0.06299999999999994,-0.07950000000000002
34,dropout_0.3,0.795,0.85,0.96,0.96,-0.16499999999999992,-0.10999999999999999,-0.05499999999999994
34,dropout_0.5,0.7495,0.8029999999999999,0.96,0.96,-0.2104999999999999,-0.15700000000000003,-0.05349999999999988
34,motor_core,0.96,0.99,0.96,0.96,0.0,0.030000000000000027,-0.030000000000000027
34,motor_extended,0.98,0.99,0.96,0.96,0.020000000000000018,0.030000000000000027,-0.010000000000000009
34,region_midline_motor_strip,0.76,0.95,0.96,0.96,-0.19999999999999996,-0.010000000000000009,-0.18999999999999995
34,region_left_motor_strip,0.94,0.92,0.96,0.96,-0.020000000000000018,-0.039999999999999925,0.019999999999999907
34,region_right_motor_strip,0.74,0.8400000000000001,0.96,0.96,-0.21999999999999997,-0.11999999999999988,-0.10000000000000009
35,dropout_0.1,0.622,0.816,0.86,0.8800000000000001,-0.238,-0.06400000000000017,-0.17399999999999982
35,dropout_0.2,0.6085,0.733,0.86,0.8800000000000001,-0.25149999999999995,-0.14700000000000013,-0.10449999999999982
35,dropout_0.3,0.5825,0.722,0.86,0.8800000000000001,-0.27749999999999997,-0.15800000000000014,-0.11949999999999983
35,dropout_0.5,0.593,0.644,0.86,0.8800000000000001,-0.267,-0.2360000000000001,-0.030999999999999917
35,motor_core,0.6799999999999999,0.62,0.86,0.8800000000000001,-0.18000000000000005,-0.2600000000000001,0.08000000000000007
35,motor_extended,0.7899999999999999,0.8,0.86,0.8800000000000001,-0.07000000000000006,-0.08000000000000007,0.010000000000000009
35,region_midline_motor_strip,0.8300000000000001,0.8600000000000001,0.86,0.8800000000000001,-0.029999999999999916,-0.020000000000000018,-0.009999999999999898
35,region_left_motor_strip,0.68,0.78,0.86,0.8800000000000001,-0.17999999999999994,-0.10000000000000009,-0.07999999999999985
35,region_right_motor_strip,0.86,0.85,0.86,0.8800000000000001,0.0,-0.030000000000000138,0.030000000000000138
36,dropout_0.1,0.456,0.568,0.47,0.5800000000000001,-0.013999999999999957,-0.012000000000000122,-0.0019999999999998352
36,dropout_0.2,0.4604999999999999,0.536,0.47,0.5800000000000001,-0.009500000000000064,-0.04400000000000004,0.034499999999999975
36,dropout_0.3,0.513,0.503,0.47,0.5800000000000001,0.04300000000000004,-0.07700000000000007,0.1200000000000001
36,dropout_0.5,0.5005,0.4639999999999999,0.47,0.5800000000000001,0.03049999999999997,-0.11600000000000016,0.14650000000000013
36,motor_core,0.5900000000000001,0.5599999999999999,0.47,0.5800000000000001,0.1200000000000001,-0.02000000000000013,0.14000000000000024
36,motor_extended,0.3699999999999999,0.36,0.47,0.5800000000000001,-0.10000000000000009,-0.22000000000000008,0.12
36,region_midline_motor_strip,0.4800000000000001,0.5900000000000001,0.47,0.5800000000000001,0.01000000000000012,0.010000000000000009,1.1102230246251565e-16
36,region_left_motor_strip,0.52,0.5700000000000001,0.47,0.5800000000000001,0.050000000000000044,-0.010000000000000009,0.06000000000000005
36,region_right_motor_strip,0.53,0.63,0.47,0.5800000000000001,0.06000000000000005,0.04999999999999993,0.01000000000000012
37,dropout_0.1,0.413,0.428,0.38,0.45,0.032999999999999974,-0.02200000000000002,0.05499999999999999
37,dropout_0.2,0.414,0.485,0.38,0.45,0.033999999999999975,0.034999999999999976,-0.0010000000000000009
37,dropout_0.3,0.444,0.442,0.38,0.45,0.064,-0.008000000000000007,0.07200000000000001
37,dropout_0.5,0.3989999999999999,0.445,0.38,0.45,0.018999999999999906,-0.0050000000000000044,0.02399999999999991
37,motor_core,0.47,0.38,0.38,0.45,0.08999999999999997,-0.07,0.15999999999999998
37,motor_extended,0.2999999999999999,0.35,0.38,0.45,-0.08000000000000013,-0.10000000000000003,0.019999999999999907
37,region_midline_motor_strip,0.4599999999999999,0.4599999999999999,0.38,0.45,0.0799999999999999,0.009999999999999898,0.07
37,region_left_motor_strip,0.37,0.4599999999999999,0.38,0.45,-0.010000000000000009,0.009999999999999898,-0.019999999999999907
37,region_right_motor_strip,0.38,0.49,0.38,0.45,0.0,0.03999999999999998,-0.03999999999999998
38,dropout_0.1,0.466,0.525,0.4599999999999999,0.51,0.006000000000000116,0.015000000000000013,-0.008999999999999897
38,dropout_0.2,0.4039999999999999,0.492,0.4599999999999999,0.51,-0.055999999999999994,-0.018000000000000016,-0.03799999999999998
38,dropout_0.3,0.466,0.536,0.4599999999999999,0.51,0.006000000000000116,0.026000000000000023,-0.019999999999999907
38,dropout_0.5,0.46,0.535,0.4599999999999999,0.51,1.1102230246251565e-16,0.025000000000000022,-0.02499999999999991
38,motor_core,0.37,0.48,0.4599999999999999,0.51,-0.08999999999999991,-0.030000000000000027,-0.05999999999999989
38,motor_extended,0.2799999999999999,0.39,0.4599999999999999,0.51,-0.18,-0.12,-0.06
38,region_midline_motor_strip,0.4,0.51,0.4599999999999999,0.51,-0.05999999999999989,0.0,-0.05999999999999989
38,region_left_motor_strip,0.42,0.5900000000000001,0.4599999999999999,0.51,-0.039999999999999925,0.08000000000000007,-0.12
38,region_right_motor_strip,0.43,0.5599999999999999,0.4599999999999999,0.51,-0.029999999999999916,0.04999999999999993,-0.07999999999999985
39,dropout_0.1,0.5775,0.606,0.6300000000000001,0.6,-0.0525000000000001,0.006000000000000005,-0.05850000000000011
39,dropout_0.2,0.5720000000000001,0.655,0.6300000000000001,0.6,-0.05800000000000005,0.05500000000000005,-0.1130000000000001
39,dropout_0.3,0.58,0.649,0.6300000000000001,0.6,-0.050000000000000155,0.049000000000000044,-0.0990000000000002
39,dropout_0.5,0.565,0.638,0.6300000000000001,0.6,-0.06500000000000017,0.038000000000000034,-0.1030000000000002
39,motor_core,0.37,0.41,0.6300000000000001,0.6,-0.2600000000000001,-0.19,-0.07000000000000012
39,motor_extended,0.51,0.63,0.6300000000000001,0.6,-0.1200000000000001,0.030000000000000027,-0.15000000000000013
39,region_midline_motor_strip,0.79,0.63,0.6300000000000001,0.6,0.15999999999999992,0.030000000000000027,0.1299999999999999
39,region_left_motor_strip,0.53,0.6199999999999999,0.6300000000000001,0.6,-0.10000000000000009,0.019999999999999907,-0.12
39,region_right_motor_strip,0.5900000000000001,0.58,0.6300000000000001,0.6,-0.040000000000000036,-0.020000000000000018,-0.020000000000000018
40,dropout_0.1,0.8225,0.552,0.82,0.63,0.0025000000000000577,-0.07799999999999996,0.08050000000000002
40,dropout_0.2,0.7204999999999999,0.491,0.82,0.63,-0.09950000000000003,-0.139,0.03949999999999998
40,dropout_0.3,0.6629999999999999,0.477,0.82,0.63,-0.15700000000000003,-0.15300000000000002,-0.0040000000000000036
40,dropout_0.5,0.5725,0.436,0.82,0.63,-0.24749999999999994,-0.194,-0.053499999999999936
40,motor_core,0.4899999999999999,0.54,0.82,0.63,-0.33000000000000007,-0.08999999999999997,-0.2400000000000001
40,motor_extended,0.54,0.52,0.82,0.63,-0.2799999999999999,-0.10999999999999999,-0.16999999999999993
40,region_midline_motor_strip,0.85,0.71,0.82,0.63,0.030000000000000027,0.07999999999999996,-0.04999999999999993
40,region_left_motor_strip,0.8300000000000001,0.67,0.82,0.63,0.01000000000000012,0.040000000000000036,-0.029999999999999916
40,region_right_motor_strip,0.8400000000000001,0.74,0.82,0.63,0.02000000000000013,0.10999999999999999,-0.08999999999999986
41,dropout_0.1,0.5205,0.55,0.5900000000000001,0.6399999999999999,-0.06950000000000012,-0.08999999999999986,0.02049999999999974
41,dropout_0.2,0.5595,0.481,0.5900000000000001,0.6399999999999999,-0.030500000000000083,-0.15899999999999992,0.12849999999999984
41,dropout_0.3,0.519,0.465,0.5900000000000001,0.6399999999999999,-0.07100000000000006,-0.17499999999999988,0.10399999999999981
41,dropout_0.5,0.505,0.4,0.5900000000000001,0.6399999999999999,-0.08500000000000008,-0.23999999999999988,0.1549999999999998
41,motor_core,0.52,0.5599999999999999,0.5900000000000001,0.6399999999999999,-0.07000000000000006,-0.07999999999999996,0.009999999999999898
41,motor_extended,0.65,0.73,0.5900000000000001,0.6399999999999999,0.05999999999999994,0.09000000000000008,-0.030000000000000138
41,region_midline_motor_strip,0.52,0.63,0.5900000000000001,0.6399999999999999,-0.07000000000000006,-0.009999999999999898,-0.060000000000000164
41,region_left_motor_strip,0.48,0.52,0.5900000000000001,0.6399999999999999,-0.1100000000000001,-0.11999999999999988,0.009999999999999787
41,region_right_motor_strip,0.43,0.51,0.5900000000000001,0.6399999999999999,-0.1600000000000001,-0.1299999999999999,-0.030000000000000193
42,dropout_0.1,0.8275,0.951,0.97,0.99,-0.14249999999999996,-0.039000000000000035,-0.10349999999999993
42,dropout_0.2,0.6765000000000001,0.89,0.97,0.99,-0.29349999999999987,-0.09999999999999998,-0.1934999999999999
42,dropout_0.3,0.7304999999999999,0.853,0.97,0.99,-0.23950000000000005,-0.137,-0.10250000000000004
42,dropout_0.5,0.6385000000000001,0.69,0.97,0.99,-0.3314999999999999,-0.30000000000000004,-0.03149999999999986
42,motor_core,0.9,0.92,0.97,0.99,-0.06999999999999995,-0.06999999999999995,0.0
42,motor_extended,0.98,0.98,0.97,0.99,0.010000000000000009,-0.010000000000000009,0.020000000000000018
42,region_midline_motor_strip,0.82,0.96,0.97,0.99,-0.15000000000000002,-0.030000000000000027,-0.12
42,region_left_motor_strip,0.9,0.8699999999999999,0.97,0.99,-0.06999999999999995,-0.1200000000000001,0.050000000000000155
42,region_right_motor_strip,0.92,0.89,0.97,0.99,-0.04999999999999993,-0.09999999999999998,0.050000000000000044
43,dropout_0.1,0.8220000000000001,0.85,0.95,0.8699999999999999,-0.1279999999999999,-0.019999999999999907,-0.10799999999999998
43,dropout_0.2,0.745,0.7829999999999999,0.95,0.8699999999999999,-0.20499999999999996,-0.08699999999999997,-0.118
43,dropout_0.3,0.6809999999999999,0.7120000000000001,0.95,0.8699999999999999,-0.269,-0.1579999999999998,-0.11100000000000021
43,dropout_0.5,0.6459999999999999,0.648,0.95,0.8699999999999999,-0.30400000000000005,-0.22199999999999986,-0.08200000000000018
43,motor_core,0.8800000000000001,0.9,0.95,0.8699999999999999,-0.06999999999999984,0.030000000000000138,-0.09999999999999998
43,motor_extended,0.8300000000000001,0.98,0.95,0.8699999999999999,-0.11999999999999988,0.1100000000000001,-0.22999999999999998
43,region_midline_motor_strip,0.89,0.8800000000000001,0.95,0.8699999999999999,-0.05999999999999994,0.010000000000000231,-0.07000000000000017
43,region_left_motor_strip,0.8,0.7,0.95,0.8699999999999999,-0.1499999999999999,-0.16999999999999993,0.020000000000000018
43,region_right_motor_strip,0.6799999999999999,0.78,0.95,0.8699999999999999,-0.27,-0.08999999999999986,-0.18000000000000016
44,dropout_0.1,0.5529999999999999,0.638,0.57,0.67,-0.017000000000000015,-0.03200000000000003,0.015000000000000013
44,dropout_0.2,0.565,0.638,0.57,0.67,-0.0050000000000000044,-0.03200000000000003,0.027000000000000024
44,dropout_0.3,0.55,0.632,0.57,0.67,-0.019999999999999907,-0.038000000000000034,0.018000000000000127
44,dropout_0.5,0.539,0.633,0.57,0.67,-0.030999999999999917,-0.03700000000000003,0.006000000000000116
44,motor_core,0.71,0.7,0.57,0.67,0.14,0.029999999999999916,0.1100000000000001
44,motor_extended,0.69,0.78,0.57,0.67,0.12,0.10999999999999999,0.010000000000000009
44,region_midline_motor_strip,0.54,0.66,0.57,0.67,-0.029999999999999916,-0.010000000000000009,-0.019999999999999907
44,region_left_motor_strip,0.57,0.65,0.57,0.67,0.0,-0.020000000000000018,0.020000000000000018
44,region_right_motor_strip,0.56,0.6599999999999999,0.57,0.67,-0.009999999999999898,-0.01000000000000012,2.220446049250313e-16
45,dropout_0.1,0.4825,0.456,0.5700000000000001,0.48,-0.08750000000000008,-0.023999999999999966,-0.06350000000000011
45,dropout_0.2,0.482,0.469,0.5700000000000001,0.48,-0.08800000000000008,-0.01100000000000001,-0.07700000000000007
45,dropout_0.3,0.4539999999999999,0.479,0.5700000000000001,0.48,-0.11600000000000016,-0.0010000000000000009,-0.11500000000000016
45,dropout_0.5,0.4569999999999999,0.4529999999999999,0.5700000000000001,0.48,-0.11300000000000016,-0.02700000000000008,-0.08600000000000008
45,motor_core,0.51,0.43,0.5700000000000001,0.48,-0.06000000000000005,-0.04999999999999999,-0.010000000000000064
45,motor_extended,0.63,0.62,0.5700000000000001,0.48,0.05999999999999994,0.14,-0.08000000000000007
45,region_midline_motor_strip,0.58,0.47,0.5700000000000001,0.48,0.009999999999999898,-0.010000000000000009,0.019999999999999907
45,region_left_motor_strip,0.44,0.42,0.5700000000000001,0.48,-0.13000000000000006,-0.06,-0.07000000000000006
45,region_right_motor_strip,0.62,0.4899999999999999,0.5700000000000001,0.48,0.04999999999999993,0.009999999999999898,0.040000000000000036
46,dropout_0.1,0.5655,0.428,0.71,0.48,-0.14449999999999996,-0.05199999999999999,-0.09249999999999997
46,dropout_0.2,0.516,0.414,0.71,0.48,-0.19399999999999995,-0.066,-0.12799999999999995
46,dropout_0.3,0.4885,0.39,0.71,0.48,-0.22149999999999997,-0.08999999999999997,-0.1315
46,dropout_0.5,0.487,0.4639999999999999,0.71,0.48,-0.22299999999999998,-0.01600000000000007,-0.2069999999999999
46,motor_core,0.66,0.6799999999999999,0.71,0.48,-0.04999999999999993,0.19999999999999996,-0.2499999999999999
46,motor_extended,0.71,0.8099999999999999,0.71,0.48,0.0,0.32999999999999996,-0.32999999999999996
46,region_midline_motor_strip,0.7,0.3899999999999999,0.71,0.48,-0.010000000000000009,-0.09000000000000008,0.08000000000000007
46,region_left_motor_strip,0.48,0.32,0.71,0.48,-0.22999999999999998,-0.15999999999999998,-0.07
46,region_right_motor_strip,0.64,0.4399999999999999,0.71,0.48,-0.06999999999999995,-0.04000000000000009,-0.02999999999999986
47,dropout_0.1,0.655,0.603,0.6900000000000001,0.58,-0.03500000000000003,0.02300000000000002,-0.05800000000000005
47,dropout_0.2,0.644,0.619,0.6900000000000001,0.58,-0.04600000000000004,0.039000000000000035,-0.08500000000000008
47,dropout_0.3,0.6579999999999999,0.622,0.6900000000000001,0.58,-0.03200000000000014,0.04200000000000004,-0.07400000000000018
47,dropout_0.5,0.65,0.644,0.6900000000000001,0.58,-0.040000000000000036,0.06400000000000006,-0.10400000000000009
47,motor_core,0.58,0.67,0.6900000000000001,0.58,-0.1100000000000001,0.09000000000000008,-0.20000000000000018
47,motor_extended,0.4399999999999999,0.5900000000000001,0.6900000000000001,0.58,-0.25000000000000017,0.01000000000000012,-0.2600000000000003
47,region_midline_motor_strip,0.66,0.6199999999999999,0.6900000000000001,0.58,-0.030000000000000027,0.039999999999999925,-0.06999999999999995
47,region_left_motor_strip,0.67,0.64,0.6900000000000001,0.58,-0.020000000000000018,0.06000000000000005,-0.08000000000000007
47,region_right_motor_strip,0.65,0.6,0.6900000000000001,0.58,-0.040000000000000036,0.020000000000000018,-0.06000000000000005
48,dropout_0.1,0.7859999999999999,0.8220000000000001,0.8400000000000001,0.86,-0.05400000000000016,-0.03799999999999992,-0.016000000000000236
48,dropout_0.2,0.737,0.746,0.8400000000000001,0.86,-0.10300000000000009,-0.11399999999999999,0.010999999999999899
48,dropout_0.3,0.741,0.747,0.8400000000000001,0.86,-0.09900000000000009,-0.11299999999999999,0.013999999999999901
48,dropout_0.5,0.69,0.6609999999999999,0.8400000000000001,0.86,-0.15000000000000013,-0.19900000000000007,0.04899999999999993
48,motor_core,0.7,0.7,0.8400000000000001,0.86,-0.14000000000000012,-0.16000000000000003,0.019999999999999907
48,motor_extended,0.72,0.78,0.8400000000000001,0.86,-0.1200000000000001,-0.07999999999999996,-0.04000000000000015
48,region_midline_motor_strip,0.8,0.86,0.8400000000000001,0.86,-0.040000000000000036,0.0,-0.040000000000000036
48,region_left_motor_strip,0.8300000000000001,0.85,0.8400000000000001,0.86,-0.010000000000000009,-0.010000000000000009,0.0
48,region_right_motor_strip,0.78,0.8300000000000001,0.8400000000000001,0.86,-0.06000000000000005,-0.029999999999999916,-0.030000000000000138
49,dropout_0.1,0.659,0.8809999999999999,0.9,0.95,-0.241,-0.06900000000000006,-0.17199999999999993
49,dropout_0.2,0.5275,0.831,0.9,0.95,-0.37250000000000005,-0.119,-0.25350000000000006
49,dropout_0.3,0.5135000000000001,0.7909999999999999,0.9,0.95,-0.38649999999999995,-0.15900000000000003,-0.22749999999999992
49,dropout_0.5,0.4614999999999999,0.741,0.9,0.95,-0.4385000000000001,-0.20899999999999996,-0.22950000000000015
49,motor_core,0.8800000000000001,0.89,0.9,0.95,-0.019999999999999907,-0.05999999999999994,0.040000000000000036
49,motor_extended,0.96,0.91,0.9,0.95,0.05999999999999994,-0.039999999999999925,0.09999999999999987
49,region_midline_motor_strip,0.7100000000000001,0.92,0.9,0.95,-0.18999999999999995,-0.029999999999999916,-0.16000000000000003
49,region_left_motor_strip,0.6100000000000001,0.8400000000000001,0.9,0.95,-0.2899999999999999,-0.10999999999999988,-0.18000000000000005
49,region_right_motor_strip,0.75,0.85,0.9,0.95,-0.15000000000000002,-0.09999999999999998,-0.050000000000000044
50,dropout_0.1,0.5215,0.624,0.5199999999999999,0.65,0.0015000000000000568,-0.026000000000000023,0.02750000000000008
50,dropout_0.2,0.529,0.618,0.5199999999999999,0.65,0.009000000000000119,-0.03200000000000003,0.04100000000000015
50,dropout_0.3,0.5345,0.626,0.5199999999999999,0.65,0.014500000000000068,-0.02400000000000002,0.03850000000000009
50,dropout_0.5,0.478,0.609,0.5199999999999999,0.65,-0.041999999999999926,-0.041000000000000036,-0.0009999999999998899
50,motor_core,0.4799999999999998,0.4799999999999998,0.5199999999999999,0.65,-0.04000000000000009,-0.1700000000000002,0.13000000000000012
50,motor_extended,0.41,0.35,0.5199999999999999,0.65,-0.10999999999999993,-0.30000000000000004,0.1900000000000001
50,region_midline_motor_strip,0.49,0.6300000000000001,0.5199999999999999,0.65,-0.029999999999999916,-0.019999999999999907,-0.010000000000000009
50,region_left_motor_strip,0.665,0.6599999999999999,0.5199999999999999,0.65,0.14500000000000013,0.009999999999999898,0.13500000000000023
50,region_right_motor_strip,0.5900000000000001,0.6900000000000001,0.5199999999999999,0.65,0.07000000000000017,0.040000000000000036,0.030000000000000138
51,dropout_0.1,0.649,0.7040000000000001,0.72,0.8,-0.07099999999999995,-0.09599999999999997,0.025000000000000022
51,dropout_0.2,0.568,0.6679999999999999,0.72,0.8,-0.15200000000000002,-0.13200000000000012,-0.019999999999999907
51,dropout_0.3,0.539,0.61,0.72,0.8,-0.18099999999999994,-0.19000000000000006,0.009000000000000119
51,dropout_0.5,0.575,0.496,0.72,0.8,-0.14500000000000002,-0.30400000000000005,0.15900000000000003
51,motor_core,0.5199999999999999,0.5,0.72,0.8,-0.20000000000000007,-0.30000000000000004,0.09999999999999998
51,motor_extended,0.5599999999999999,0.4599999999999999,0.72,0.8,-0.16000000000000003,-0.34000000000000014,0.1800000000000001
51,region_midline_motor_strip,0.6699999999999999,0.8,0.72,0.8,-0.050000000000000044,0.0,-0.050000000000000044
51,region_left_motor_strip,0.72,0.72,0.72,0.8,0.0,-0.08000000000000007,0.08000000000000007
51,region_right_motor_strip,0.65,0.76,0.72,0.8,-0.06999999999999995,-0.040000000000000036,-0.029999999999999916
52,dropout_0.1,0.6579999999999999,0.848,0.77,0.9,-0.1120000000000001,-0.052000000000000046,-0.06000000000000005
52,dropout_0.2,0.652,0.784,0.77,0.9,-0.118,-0.11599999999999999,-0.0020000000000000018
52,dropout_0.3,0.5820000000000001,0.7440000000000001,0.77,0.9,-0.18799999999999994,-0.15599999999999992,-0.03200000000000003
