dataset,subject,pipeline,stressor,montage,dropout_fraction,roc_auc,balanced_accuracy,brier_score,ece,n_channels,n_dropped_channels
PhysionetMotorImagery,21,riemann_lr,reduced_montage,motor_core,0.0,0.74,0.64,0.220132862661242,0.2845050815803919,3,0.0
PhysionetMotorImagery,21,riemann_lr,reduced_montage,motor_extended,0.0,0.7100000000000001,0.62,0.2168304894542388,0.2693427235618465,9,0.0
PhysionetMotorImagery,21,riemann_lr,region_dropout,all_channels,0.046875,0.48,0.4949999999999999,0.3088859182716799,0.3745495039599782,64,3.0
PhysionetMotorImagery,21,riemann_lr,region_dropout,all_channels,0.140625,0.5,0.5025000000000001,0.3701166858393907,0.362129495101452,64,9.0
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,0.1,0.892,0.654,0.2153819180368077,0.3307198603707381,64,6.0
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,0.2,0.85,0.6104999999999999,0.2801401296517701,0.3627921476721347,64,13.0
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,0.3,0.754,0.5455,0.3176675893162286,0.3566879523761793,64,19.0
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,0.5,0.6579999999999999,0.5305,0.3664527437186436,0.3838994031105618,64,32.0
PhysionetMotorImagery,22,riemann_lr,clean,all_channels,0.0,0.92,0.8699999999999999,0.1462875792162541,0.3358812786106587,64,0.0
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_core,0.0,0.63,0.5349999999999999,0.2432386690475994,0.1991933309623686,3,0.0
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_extended,0.0,0.5599999999999999,0.625,0.2496360850672107,0.1971901061066424,9,0.0
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,0.046875,0.94,0.525,0.2400352080025955,0.3661425698805877,64,3.0
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,0.140625,0.915,0.625,0.2189548089734645,0.3514799325870755,64,9.0
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,0.1,0.562,0.5055,0.295684402375748,0.3694591411019402,64,6.0
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,0.2,0.574,0.515,0.3022252627561294,0.336594678221059,64,13.0
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,0.3,0.5920000000000001,0.5165,0.3153506630223502,0.3575525392930205,64,19.0
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,0.5,0.6,0.5395,0.3437812496573997,0.365852185454619,64,32.0
PhysionetMotorImagery,23,riemann_lr,clean,all_channels,0.0,0.58,0.55,0.2550116443293163,0.3061675800367079,64,0.0
PhysionetMotorImagery,23,riemann_lr,reduced_montage,motor_core,0.0,0.6,0.5349999999999999,0.2475771384067936,0.1755425338371338,3,0.0
PhysionetMotorImagery,23,riemann_lr,reduced_montage,motor_extended,0.0,0.8099999999999999,0.7150000000000001,0.1923136929782572,0.2449866915663154,9,0.0
PhysionetMotorImagery,23,riemann_lr,region_dropout,all_channels,0.046875,0.58,0.575,0.2918434053326449,0.3727905455502909,64,3.0
PhysionetMotorImagery,23,riemann_lr,region_dropout,all_channels,0.140625,0.585,0.505,0.3591401987828735,0.3768592356689457,64,9.0
PhysionetMotorImagery,24,riemann_lr,channel_dropout,all_channels,0.1,0.631,0.5660000000000001,0.2715205408275274,0.2992654760175307,64,6.0
PhysionetMotorImagery,24,riemann_lr,channel_dropout,all_channels,0.2,0.58,0.5115,0.3284504240062396,0.3333744102928073,64,13.0
PhysionetMotorImagery,24,riemann_lr,channel_dropout,all_channels,0.3,0.597,0.5265,0.3450211618119857,0.3607649745105049,64,19.0
PhysionetMotorImagery,24,riemann_lr,channel_dropout,all_channels,0.5,0.538,0.5,0.3924906886267373,0.3861815914690646,64,32.0
PhysionetMotorImagery,24,riemann_lr,clean,all_channels,0.0,0.6300000000000001,0.62,0.2370841714423484,0.2632856425528955,64,0.0
PhysionetMotorImagery,24,riemann_lr,reduced_montage,motor_core,0.0,0.55,0.525,0.255441718795407,0.1591701082262639,3,0.0
PhysionetMotorImagery,24,riemann_lr,reduced_montage,motor_extended,0.0,0.64,0.635,0.2427580876636167,0.2652964405726469,9,0.0
PhysionetMotorImagery,24,riemann_lr,region_dropout,all_channels,0.046875,0.62,0.5700000000000001,0.2412754352020606,0.2388453553320127,64,3.0
PhysionetMotorImagery,24,riemann_lr,region_dropout,all_channels,0.140625,0.575,0.55,0.2724339404652821,0.3004810704006569,64,9.0
PhysionetMotorImagery,25,riemann_lr,channel_dropout,all_channels,0.1,0.491,0.492,0.3203526059297239,0.296315366133183,64,6.0
PhysionetMotorImagery,25,riemann_lr,channel_dropout,all_channels,0.2,0.436,0.4895,0.3614484291887641,0.3347097240876327,64,13.0
PhysionetMotorImagery,25,riemann_lr,channel_dropout,all_channels,0.3,0.447,0.493,0.3619470979627284,0.3323472945593209,64,19.0
PhysionetMotorImagery,25,riemann_lr,channel_dropout,all_channels,0.5,0.423,0.4935,0.4010670288962212,0.3794053302443801,64,32.0
PhysionetMotorImagery,25,riemann_lr,clean,all_channels,0.0,0.5800000000000001,0.45,0.2575904582693742,0.2699346340682204,64,0.0
PhysionetMotorImagery,25,riemann_lr,reduced_montage,motor_core,0.0,0.7,0.595,0.240792386837754,0.1947334408989972,3,0.0
PhysionetMotorImagery,25,riemann_lr,reduced_montage,motor_extended,0.0,0.82,0.6900000000000001,0.211217436421432,0.2204632400987323,9,0.0
PhysionetMotorImagery,25,riemann_lr,region_dropout,all_channels,0.046875,0.4800000000000001,0.505,0.2986557295426479,0.2624981230950453,64,3.0
PhysionetMotorImagery,25,riemann_lr,region_dropout,all_channels,0.140625,0.445,0.495,0.3407906338044372,0.3230661195677028,64,9.0
PhysionetMotorImagery,26,riemann_lr,channel_dropout,all_channels,0.1,0.7509999999999999,0.5855,0.2472571167674135,0.3178977523411746,64,6.0
PhysionetMotorImagery,26,riemann_lr,channel_dropout,all_channels,0.2,0.69,0.55,0.3052976497741475,0.3270505535960483,64,13.0
PhysionetMotorImagery,26,riemann_lr,channel_dropout,all_channels,0.3,0.66,0.5095000000000001,0.338856131742811,0.3552233476668839,64,19.0
PhysionetMotorImagery,26,riemann_lr,channel_dropout,all_channels,0.5,0.6,0.493,0.3790981291139891,0.3939887327321012,64,32.0
PhysionetMotorImagery,26,riemann_lr,clean,all_channels,0.0,0.82,0.7300000000000001,0.1903885759383865,0.2922679448492974,64,0.0
PhysionetMotorImagery,26,riemann_lr,reduced_montage,motor_core,0.0,0.6799999999999999,0.62,0.2304278409964607,0.1534660042899101,3,0.0
PhysionetMotorImagery,26,riemann_lr,reduced_montage,motor_extended,0.0,0.91,0.8,0.1521129663412101,0.1988719901851882,9,0.0
PhysionetMotorImagery,26,riemann_lr,region_dropout,all_channels,0.046875,0.8,0.7550000000000001,0.2046193692768764,0.3308734460190051,64,3.0
PhysionetMotorImagery,26,riemann_lr,region_dropout,all_channels,0.140625,0.705,0.495,0.3650693596799921,0.3848655271813,64,9.0
PhysionetMotorImagery,27,riemann_lr,channel_dropout,all_channels,0.1,0.618,0.515,0.2976259310856932,0.3330224325931274,64,6.0
PhysionetMotorImagery,27,riemann_lr,channel_dropout,all_channels,0.2,0.565,0.508,0.3526759430233147,0.3584440840430566,64,13.0
PhysionetMotorImagery,27,riemann_lr,channel_dropout,all_channels,0.3,0.545,0.4925,0.3627682371199806,0.3654426775914753,64,19.0
PhysionetMotorImagery,27,riemann_lr,channel_dropout,all_channels,0.5,0.553,0.495,0.4094626099399422,0.4052820379484063,64,32.0
PhysionetMotorImagery,27,riemann_lr,clean,all_channels,0.0,0.64,0.5549999999999999,0.2546249207403622,0.3186030187848966,64,0.0
PhysionetMotorImagery,27,riemann_lr,reduced_montage,motor_core,0.0,0.5599999999999999,0.55,0.2585439353724167,0.1648982805297035,3,0.0
PhysionetMotorImagery,27,riemann_lr,reduced_montage,motor_extended,0.0,0.68,0.585,0.2378905092136056,0.3073240642532234,9,0.0
PhysionetMotorImagery,27,riemann_lr,region_dropout,all_channels,0.046875,0.6300000000000001,0.615,0.249072170719437,0.3088249621683633,64,3.0
PhysionetMotorImagery,27,riemann_lr,region_dropout,all_channels,0.140625,0.655,0.5775,0.2605114588532894,0.298736470065487,64,9.0
PhysionetMotorImagery,28,riemann_lr,channel_dropout,all_channels,0.1,0.382,0.4525,0.3201911909597189,0.2986953619254943,64,6.0
PhysionetMotorImagery,28,riemann_lr,channel_dropout,all_channels,0.2,0.426,0.4755,0.3189489091735886,0.30644646469979,64,13.0
PhysionetMotorImagery,28,riemann_lr,channel_dropout,all_channels,0.3,0.428,0.4865,0.3407751616847052,0.3279874272945712,64,19.0
PhysionetMotorImagery,28,riemann_lr,channel_dropout,all_channels,0.5,0.424,0.4935,0.3776691267092103,0.352328098175284,64,32.0
PhysionetMotorImagery,28,riemann_lr,clean,all_channels,0.0,0.3299999999999999,0.39,0.3172224614643585,0.3211983813136351,64,0.0
PhysionetMotorImagery,28,riemann_lr,reduced_montage,motor_core,0.0,0.61,0.6,0.2432963571158911,0.1866751735073519,3,0.0
PhysionetMotorImagery,28,riemann_lr,reduced_montage,motor_extended,0.0,0.44,0.42,0.2795120288383771,0.2574954120746541,9,0.0
PhysionetMotorImagery,28,riemann_lr,region_dropout,all_channels,0.046875,0.38,0.4049999999999999,0.3099345327888353,0.2612749114729075,64,3.0
PhysionetMotorImagery,28,riemann_lr,region_dropout,all_channels,0.140625,0.355,0.4825,0.3239929321069435,0.2990576042554901,64,9.0
PhysionetMotorImagery,29,riemann_lr,channel_dropout,all_channels,0.1,0.938,0.7475,0.1871439631075904,0.2901943891091683,64,6.0
PhysionetMotorImagery,29,riemann_lr,channel_dropout,all_channels,0.2,0.8860000000000001,0.6509999999999999,0.2383258209546558,0.3381348233756614,64,13.0
PhysionetMotorImagery,29,riemann_lr,channel_dropout,all_channels,0.3,0.867,0.6154999999999999,0.273703781312233,0.3516043390743248,64,19.0
PhysionetMotorImagery,29,riemann_lr,channel_dropout,all_channels,0.5,0.774,0.5325,0.3630808501962386,0.3937072798358877,64,32.0
PhysionetMotorImagery,29,riemann_lr,clean,all_channels,0.0,0.99,0.96,0.0853340436573779,0.2333914815699444,64,0.0
PhysionetMotorImagery,29,riemann_lr,reduced_montage,motor_core,0.0,0.98,0.925,0.1023436644724675,0.2504597849641496,3,0.0
PhysionetMotorImagery,29,riemann_lr,reduced_montage,motor_extended,0.0,1.0,1.0,0.0690156126023438,0.2360561559265046,9,0.0
PhysionetMotorImagery,29,riemann_lr,region_dropout,all_channels,0.046875,0.99,0.865,0.1181901450912436,0.2444438021267045,64,3.0
PhysionetMotorImagery,29,riemann_lr,region_dropout,all_channels,0.140625,0.85,0.5775,0.3477161889004005,0.4018887085700405,64,9.0
PhysionetMotorImagery,30,riemann_lr,channel_dropout,all_channels,0.1,0.427,0.469,0.3143425699298628,0.3286155425971382,64,6.0
PhysionetMotorImagery,30,riemann_lr,channel_dropout,all_channels,0.2,0.4429999999999999,0.473,0.3320958436218846,0.3295612599749605,64,13.0
PhysionetMotorImagery,30,riemann_lr,channel_dropout,all_channels,0.3,0.437,0.4805,0.3383184822698065,0.3405834023912893,64,19.0
PhysionetMotorImagery,30,riemann_lr,channel_dropout,all_channels,0.5,0.3379999999999999,0.494,0.3701521233397729,0.3622033712282702,64,32.0
PhysionetMotorImagery,30,riemann_lr,clean,all_channels,0.0,0.45,0.38,0.3111735406236476,0.333501325154958,64,0.0
PhysionetMotorImagery,30,riemann_lr,reduced_montage,motor_core,0.0,0.2699999999999999,0.4,0.2722960452520982,0.1563392790447963,3,0.0
PhysionetMotorImagery,30,riemann_lr,reduced_montage,motor_extended,0.0,0.43,0.445,0.2931550898257785,0.2865148739133875,9,0.0
PhysionetMotorImagery,30,riemann_lr,region_dropout,all_channels,0.046875,0.47,0.45,0.3041534971899355,0.3008539441257013,64,3.0
PhysionetMotorImagery,30,riemann_lr,region_dropout,all_channels,0.140625,0.425,0.4674999999999999,0.3131423700256129,0.352600992357257,64,9.0
PhysionetMotorImagery,31,riemann_lr,channel_dropout,all_channels,0.1,0.74,0.6045,0.2657098780889609,0.3273480776033423,64,6.0
PhysionetMotorImagery,31,riemann_lr,channel_dropout,all_channels,0.2,0.7040000000000001,0.5579999999999999,0.3008971396625183,0.3449911822433176,64,13.0
PhysionetMotorImagery,31,riemann_lr,channel_dropout,all_channels,0.3,0.7340000000000001,0.5185,0.3183376789465122,0.3668325803891947,64,19.0
PhysionetMotorImagery,31,riemann_lr,channel_dropout,all_channels,0.5,0.68,0.535,0.3231952542926677,0.3151503247016953,64,32.0
PhysionetMotorImagery,31,riemann_lr,clean,all_channels,0.0,0.8300000000000001,0.745,0.1843946527660231,0.232293769920521,64,0.0
PhysionetMotorImagery,31,riemann_lr,reduced_montage,motor_core,0.0,0.76,0.645,0.2223552623561239,0.2740734734270829,3,0.0
PhysionetMotorImagery,31,riemann_lr,reduced_montage,motor_extended,0.0,0.94,0.875,0.1354977474750488,0.2494667122780704,9,0.0
PhysionetMotorImagery,31,riemann_lr,region_dropout,all_channels,0.046875,0.74,0.6849999999999999,0.2384460610680251,0.3195106986120981,64,3.0
PhysionetMotorImagery,31,riemann_lr,region_dropout,all_channels,0.140625,0.725,0.47,0.4275322849991035,0.4621439779899224,64,9.0
PhysionetMotorImagery,32,riemann_lr,channel_dropout,all_channels,0.1,0.93,0.654,0.2130338970319311,0.3101127950419185,64,6.0
PhysionetMotorImagery,32,riemann_lr,channel_dropout,all_channels,0.2,0.862,0.585,0.266192356032099,0.3015621613865901,64,13.0
PhysionetMotorImagery,32,riemann_lr,channel_dropout,all_channels,0.3,0.8370000000000001,0.5635,0.3064714364699697,0.34961782870114,64,19.0
PhysionetMotorImagery,32,riemann_lr,channel_dropout,all_channels,0.5,0.7140000000000001,0.529,0.3322951230628285,0.3235044031282491,64,32.0
PhysionetMotorImagery,32,riemann_lr,clean,all_channels,0.0,0.96,0.86,0.139364975822802,0.2851713038918103,64,0.0
PhysionetMotorImagery,32,riemann_lr,reduced_montage,motor_core,0.0,0.86,0.805,0.1941110998858051,0.282419325487434,3,0.0
PhysionetMotorImagery,32,riemann_lr,reduced_montage,motor_extended,0.0,0.91,0.875,0.1530028673741714,0.2717591893505386,9,0.0
PhysionetMotorImagery,32,riemann_lr,region_dropout,all_channels,0.046875,0.96,0.8099999999999999,0.1466175076478561,0.2409433646546633,64,3.0
PhysionetMotorImagery,32,riemann_lr,region_dropout,all_channels,0.140625,0.89,0.5,0.3913755535878563,0.4189204461073184,64,9.0
PhysionetMotorImagery,33,riemann_lr,channel_dropout,all_channels,0.1,0.669,0.569,0.2715614440919779,0.3192442749301046,64,6.0
PhysionetMotorImagery,33,riemann_lr,channel_dropout,all_channels,0.2,0.597,0.5325,0.3047953670906851,0.3222230355468186,64,13.0
PhysionetMotorImagery,33,riemann_lr,channel_dropout,all_channels,0.3,0.622,0.5405,0.3216107968093716,0.3358609882266021,64,19.0
PhysionetMotorImagery,33,riemann_lr,channel_dropout,all_channels,0.5,0.555,0.489,0.3441070211395482,0.3142896594511278,64,32.0
PhysionetMotorImagery,33,riemann_lr,clean,all_channels,0.0,0.72,0.655,0.2152657527716953,0.3167056471680096,64,0.0
PhysionetMotorImagery,33,riemann_lr,reduced_montage,motor_core,0.0,0.8400000000000001,0.72,0.1770772888656133,0.2323561444472711,3,0.0
PhysionetMotorImagery,33,riemann_lr,reduced_montage,motor_extended,0.0,0.8300000000000001,0.76,0.1822331919057151,0.2656368568546577,9,0.0
PhysionetMotorImagery,33,riemann_lr,region_dropout,all_channels,0.046875,0.7,0.675,0.2274713900093112,0.28348808197185,64,3.0
PhysionetMotorImagery,33,riemann_lr,region_dropout,all_channels,0.140625,0.63,0.5,0.4149644472799171,0.4279455227981438,64,9.0
PhysionetMotorImagery,34,riemann_lr,channel_dropout,all_channels,0.1,0.932,0.6015,0.2845073062551225,0.372031385663729,64,6.0
PhysionetMotorImagery,34,riemann_lr,channel_dropout,all_channels,0.2,0.894,0.539,0.4025419410168122,0.4432995225124581,64,13.0
PhysionetMotorImagery,34,riemann_lr,channel_dropout,all_channels,0.3,0.855,0.5125,0.4393890418732329,0.4721186173437328,64,19.0
PhysionetMotorImagery,34,riemann_lr,channel_dropout,all_channels,0.5,0.807,0.5,0.5119101953061671,0.5182788549815268,64,32.0
PhysionetMotorImagery,34,riemann_lr,clean,all_channels,0.0,0.96,0.915,0.1116010970935973,0.2496189418912109,64,0.0
PhysionetMotorImagery,34,riemann_lr,reduced_montage,motor_core,0.0,0.99,0.905,0.1056512679262738,0.2374793287932054,3,0.0
PhysionetMotorImagery,34,riemann_lr,reduced_montage,motor_extended,0.0,0.99,0.91,0.088966163297812,0.2343925986709608,9,0.0
PhysionetMotorImagery,34,riemann_lr,region_dropout,all_channels,0.046875,0.95,0.5650000000000001,0.2803067641941068,0.3627070882495136,64,3.0
PhysionetMotorImagery,34,riemann_lr,region_dropout,all_channels,0.140625,0.8800000000000001,0.6075,0.3529018613387236,0.3982094001927377,64,9.0
PhysionetMotorImagery,35,riemann_lr,channel_dropout,all_channels,0.1,0.8310000000000001,0.6135,0.253332083893257,0.3007683176001945,64,6.0
PhysionetMotorImagery,35,riemann_lr,channel_dropout,all_channels,0.2,0.753,0.5615,0.2964930438906399,0.3249766582102355,64,13.0
PhysionetMotorImagery,35,riemann_lr,channel_dropout,all_channels,0.3,0.741,0.5555,0.3096551340421642,0.3298326990269275,64,19.0
PhysionetMotorImagery,35,riemann_lr,channel_dropout,all_channels,0.5,0.649,0.523,0.3819123568129409,0.3992353589330867,64,32.0
PhysionetMotorImagery,35,riemann_lr,clean,all_channels,0.0,0.8800000000000001,0.76,0.1695907658325949,0.2360793286411891,64,0.0
PhysionetMotorImagery,35,riemann_lr,reduced_montage,motor_core,0.0,0.62,0.53,0.2423373657764212,0.1595732407984973,3,0.0
PhysionetMotorImagery,35,riemann_lr,reduced_montage,motor_extended,0.0,0.8,0.67,0.1799965258660809,0.1999598743387313,9,0.0
PhysionetMotorImagery,35,riemann_lr,region_dropout,all_channels,0.046875,0.8600000000000001,0.65,0.1932104283659501,0.2763246282821969,64,3.0
PhysionetMotorImagery,35,riemann_lr,region_dropout,all_channels,0.140625,0.8150000000000001,0.51,0.3488572347910594,0.3856713428631649,64,9.0
PhysionetMotorImagery,36,riemann_lr,channel_dropout,all_channels,0.1,0.5820000000000001,0.525,0.2908391452228517,0.3026178762860301,64,6.0
PhysionetMotorImagery,36,riemann_lr,channel_dropout,all_channels,0.2,0.537,0.498,0.3100522110933214,0.3050378602495469,64,13.0
PhysionetMotorImagery,36,riemann_lr,channel_dropout,all_channels,0.3,0.497,0.5275,0.3279893358326085,0.3407393769196292,64,19.0
PhysionetMotorImagery,36,riemann_lr,channel_dropout,all_channels,0.5,0.427,0.4945,0.3819064344227787,0.3667530266202121,64,32.0
PhysionetMotorImagery,36,riemann_lr,clean,all_channels,0.0,0.5800000000000001,0.525,0.2490007843152224,0.2809117688221018,64,0.0
PhysionetMotorImagery,36,riemann_lr,reduced_montage,motor_core,0.0,0.56,0.58,0.2513838117790131,0.2199062523078184,3,0.0
PhysionetMotorImagery,36,riemann_lr,reduced_montage,motor_extended,0.0,0.36,0.4,0.2808688964265455,0.2772187659157774,9,0.0
PhysionetMotorImagery,36,riemann_lr,region_dropout,all_channels,0.046875,0.5900000000000001,0.615,0.2552921829518976,0.3069958911639897,64,3.0
PhysionetMotorImagery,36,riemann_lr,region_dropout,all_channels,0.140625,0.6,0.5525,0.2774972037884836,0.3014855823293313,64,9.0
PhysionetMotorImagery,37,riemann_lr,channel_dropout,all_channels,0.1,0.441,0.48,0.3673429083845543,0.3655692168348967,64,6.0
PhysionetMotorImagery,37,riemann_lr,channel_dropout,all_channels,0.2,0.471,0.49,0.4070717379597588,0.4027236564104617,64,13.0
PhysionetMotorImagery,37,riemann_lr,channel_dropout,all_channels,0.3,0.4029999999999999,0.4965,0.4277313097215522,0.4222171445782383,64,19.0
PhysionetMotorImagery,37,riemann_lr,channel_dropout,all_channels,0.5,0.431,0.499,0.468289552959401,0.4594356598350033,64,32.0
PhysionetMotorImagery,37,riemann_lr,clean,all_channels,0.0,0.45,0.465,0.2890561343072974,0.2909759825442904,64,0.0
PhysionetMotorImagery,37,riemann_lr,reduced_montage,motor_core,0.0,0.38,0.42,0.2584331009752658,0.1524867572893779,3,0.0
PhysionetMotorImagery,37,riemann_lr,reduced_montage,motor_extended,0.0,0.35,0.475,0.2792301345198602,0.2056755639722585,9,0.0
PhysionetMotorImagery,37,riemann_lr,region_dropout,all_channels,0.046875,0.4599999999999999,0.485,0.3231114003372574,0.3167082052639694,64,3.0
PhysionetMotorImagery,37,riemann_lr,region_dropout,all_channels,0.140625,0.475,0.49,0.3516034199963794,0.3399989975319667,64,9.0
PhysionetMotorImagery,38,riemann_lr,channel_dropout,all_channels,0.1,0.51,0.4955,0.3167820866484753,0.3135599150642302,64,6.0
PhysionetMotorImagery,38,riemann_lr,channel_dropout,all_channels,0.2,0.5,0.5015,0.3705120831706832,0.3688965372025943,64,13.0
PhysionetMotorImagery,38,riemann_lr,channel_dropout,all_channels,0.3,0.5219999999999999,0.5035000000000001,0.386643403418446,0.3777508168015795,64,19.0
PhysionetMotorImagery,38,riemann_lr,channel_dropout,all_channels,0.5,0.484,0.5,0.4351400930086185,0.4306917249128877,64,32.0
PhysionetMotorImagery,38,riemann_lr,clean,all_channels,0.0,0.51,0.5599999999999999,0.2702712819801375,0.3139944892297913,64,0.0
PhysionetMotorImagery,38,riemann_lr,reduced_montage,motor_core,0.0,0.48,0.5700000000000001,0.2577569773405869,0.1234357084660156,3,0.0
PhysionetMotorImagery,38,riemann_lr,reduced_montage,motor_extended,0.0,0.39,0.47,0.2736992188458156,0.2232087851735006,9,0.0
PhysionetMotorImagery,38,riemann_lr,region_dropout,all_channels,0.046875,0.51,0.575,0.2644805261726103,0.2448403611021996,64,3.0
PhysionetMotorImagery,38,riemann_lr,region_dropout,all_channels,0.140625,0.575,0.5349999999999999,0.2766283504316518,0.2522783607950445,64,9.0
PhysionetMotorImagery,39,riemann_lr,channel_dropout,all_channels,0.1,0.606,0.535,0.3143931392477339,0.3307188451876892,64,6.0
PhysionetMotorImagery,39,riemann_lr,channel_dropout,all_channels,0.2,0.607,0.508,0.3936238668100836,0.3984734221377386,64,13.0
PhysionetMotorImagery,39,riemann_lr,channel_dropout,all_channels,0.3,0.635,0.513,0.4189204237990243,0.4248181400084153,64,19.0
PhysionetMotorImagery,39,riemann_lr,channel_dropout,all_channels,0.5,0.648,0.5,0.4887352862277934,0.4898829911912578,64,32.0
PhysionetMotorImagery,39,riemann_lr,clean,all_channels,0.0,0.6,0.645,0.24911176032607,0.231106650005009,64,0.0
PhysionetMotorImagery,39,riemann_lr,reduced_montage,motor_core,0.0,0.41,0.51,0.2660122235313125,0.1021364301329072,3,0.0
PhysionetMotorImagery,39,riemann_lr,reduced_montage,motor_extended,0.0,0.63,0.615,0.2412973627841161,0.2351177421217079,9,0.0
PhysionetMotorImagery,39,riemann_lr,region_dropout,all_channels,0.046875,0.63,0.5349999999999999,0.2535003646875889,0.2275089583885753,64,3.0
PhysionetMotorImagery,39,riemann_lr,region_dropout,all_channels,0.140625,0.6,0.53,0.3049699822946882,0.3209981878742325,64,9.0
PhysionetMotorImagery,40,riemann_lr,channel_dropout,all_channels,0.1,0.568,0.5205,0.275709573330512,0.286145637557391,64,6.0
PhysionetMotorImagery,40,riemann_lr,channel_dropout,all_channels,0.2,0.494,0.503,0.3064274875788142,0.2955927480547849,64,13.0
PhysionetMotorImagery,40,riemann_lr,channel_dropout,all_channels,0.3,0.455,0.5175,0.3079312992010772,0.2679098156693108,64,19.0
PhysionetMotorImagery,40,riemann_lr,channel_dropout,all_channels,0.5,0.452,0.4895,0.332008713205176,0.2960657798114731,64,32.0
PhysionetMotorImagery,40,riemann_lr,clean,all_channels,0.0,0.63,0.5650000000000001,0.2356017220107608,0.3013330245544038,64,0.0
PhysionetMotorImagery,40,riemann_lr,reduced_montage,motor_core,0.0,0.54,0.505,0.2573977095782963,0.1591225580915593,3,0.0
PhysionetMotorImagery,40,riemann_lr,reduced_montage,motor_extended,0.0,0.52,0.445,0.2718712781527457,0.2611446934883422,9,0.0
PhysionetMotorImagery,40,riemann_lr,region_dropout,all_channels,0.046875,0.71,0.63,0.2306294827843107,0.3367342144598698,64,3.0
PhysionetMotorImagery,40,riemann_lr,region_dropout,all_channels,0.140625,0.705,0.5575,0.2427751841068653,0.2367466298533354,64,9.0
PhysionetMotorImagery,41,riemann_lr,channel_dropout,all_channels,0.1,0.54,0.485,0.2992794859254108,0.2809644616727453,64,6.0
PhysionetMotorImagery,41,riemann_lr,channel_dropout,all_channels,0.2,0.445,0.493,0.322403240804369,0.2985799925573405,64,13.0
PhysionetMotorImagery,41,riemann_lr,channel_dropout,all_channels,0.3,0.488,0.505,0.3160541016802714,0.2936000145603334,64,19.0
PhysionetMotorImagery,41,riemann_lr,channel_dropout,all_channels,0.5,0.4529999999999999,0.485,0.3617850435345408,0.3487548100157632,64,32.0
PhysionetMotorImagery,41,riemann_lr,clean,all_channels,0.0,0.64,0.5599999999999999,0.2561823555676409,0.2252079311711347,64,0.0
PhysionetMotorImagery,41,riemann_lr,reduced_montage,motor_core,0.0,0.5599999999999999,0.43,0.2581749313003828,0.1309769876132157,3,0.0
PhysionetMotorImagery,41,riemann_lr,reduced_montage,motor_extended,0.0,0.73,0.6300000000000001,0.2282491694885377,0.28042287600183,9,0.0
PhysionetMotorImagery,41,riemann_lr,region_dropout,all_channels,0.046875,0.63,0.525,0.2593223799019956,0.2852913881331112,64,3.0
PhysionetMotorImagery,41,riemann_lr,region_dropout,all_channels,0.140625,0.515,0.5,0.3300500423810537,0.3348034573817521,64,9.0
PhysionetMotorImagery,42,riemann_lr,channel_dropout,all_channels,0.1,0.944,0.6795,0.2220947021057414,0.3287171275241586,64,6.0
PhysionetMotorImagery,42,riemann_lr,channel_dropout,all_channels,0.2,0.877,0.609,0.2727040483696253,0.3492561340338546,64,13.0
PhysionetMotorImagery,42,riemann_lr,channel_dropout,all_channels,0.3,0.855,0.55,0.2971628743337878,0.3664881747578992,64,19.0
PhysionetMotorImagery,42,riemann_lr,channel_dropout,all_channels,0.5,0.6990000000000001,0.531,0.3527506862063538,0.3820515374991315,64,32.0
PhysionetMotorImagery,42,riemann_lr,clean,all_channels,0.0,0.99,0.955,0.0664035512527701,0.1792312115312545,64,0.0
PhysionetMotorImagery,42,riemann_lr,reduced_montage,motor_core,0.0,0.9200000000000002,0.8699999999999999,0.1295346401481201,0.2333826613451401,3,0.0
PhysionetMotorImagery,42,riemann_lr,reduced_montage,motor_extended,0.0,0.98,0.91,0.0805225427643137,0.2191352412967165,9,0.0
PhysionetMotorImagery,42,riemann_lr,region_dropout,all_channels,0.046875,0.96,0.8699999999999999,0.1243566002848679,0.2255827947476146,64,3.0
PhysionetMotorImagery,42,riemann_lr,region_dropout,all_channels,0.140625,0.8800000000000001,0.5,0.4353658997516986,0.4628957969893307,64,9.0
PhysionetMotorImagery,43,riemann_lr,channel_dropout,all_channels,0.1,0.8370000000000001,0.5815,0.2645417256178688,0.2987543083928436,64,6.0
PhysionetMotorImagery,43,riemann_lr,channel_dropout,all_channels,0.2,0.752,0.535,0.3568166399464417,0.3845044074602838,64,13.0
PhysionetMotorImagery,43,riemann_lr,channel_dropout,all_channels,0.3,0.6990000000000001,0.5115,0.42106907691142,0.4389245088490805,64,19.0
PhysionetMotorImagery,43,riemann_lr,channel_dropout,all_channels,0.5,0.633,0.505,0.473562471631838,0.472910689604376,64,32.0
