dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,region,dropped_channels
PhysionetMotorImagery,1,riemann_lr,clean,all_channels,1,0.0,0,64,0,0.9,1.0,0.11907483593044978,0.23483398107246467,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,0,64,6,0.5,0.9,0.26014344395533756,0.31796351184268706,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,1,64,6,0.5,0.9,0.38572701023820666,0.4207543962263791,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,2,64,6,0.75,0.95,0.16181245800861835,0.2845098208840689,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,3,64,6,0.775,0.95,0.15398693187749554,0.3775460871886978,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,4,64,6,0.775,0.85,0.1721319519472325,0.21937214475087052,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,5,64,6,0.7,0.9,0.22323881244820193,0.29622955828907443,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,6,64,6,0.7,0.95,0.1849447088467714,0.25252971137003605,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,7,64,6,0.6,0.95,0.2526959989666762,0.38622646878156147,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,8,64,6,0.9,0.9,0.18055883408333534,0.25096181783423005,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.1,9,64,6,0.7,0.95,0.1756268899643999,0.3318173641975799,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,0,64,13,0.7,0.8,0.22465230515211296,0.1592148762971742,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,1,64,13,0.65,0.9,0.1747624550029425,0.2238665946948733,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,2,64,13,0.5,0.8500000000000001,0.225528767194644,0.21888679753740314,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,3,64,13,0.5,0.8,0.3092128009273488,0.34482830325811126,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,4,64,13,0.5,0.95,0.2932408811209755,0.3438990361047809,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,5,64,13,0.875,0.85,0.18939603223468343,0.3558623562672753,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,6,64,13,0.65,0.85,0.17141101588433286,0.23296887315922624,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,7,64,13,0.5,0.75,0.38235192560386927,0.4106301804239446,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,8,64,13,0.5,0.85,0.39697840180064237,0.40317821538310283,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.2,9,64,13,0.9,0.8500000000000001,0.17328479904267644,0.2706133278726708,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,0,64,19,0.775,0.75,0.21311563398007088,0.29605024067897723,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,1,64,19,0.5,0.75,0.2908300009970471,0.3289077941240067,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,2,64,19,0.5,0.7000000000000001,0.3729376107043676,0.35992402616739894,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,3,64,19,0.5,0.7,0.34353310697077055,0.33635009512061304,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,4,64,19,0.5,0.7500000000000001,0.25392552794503964,0.24215738572678266,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,5,64,19,0.5,0.8,0.3721181099345789,0.37961309441005275,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,6,64,19,0.525,0.7500000000000001,0.21428240063795587,0.343820602609065,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,7,64,19,0.6,0.8500000000000001,0.23782532827769717,0.2602714938624363,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,8,64,19,0.5,0.9,0.3491916953097883,0.3603479334867582,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.3,9,64,19,0.6,0.75,0.24233788496154793,0.259813531972363,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,0,64,32,0.5,0.55,0.3204651466959878,0.28835559588258103,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,1,64,32,0.5,0.7,0.28010505612007536,0.3970229215221729,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,2,64,32,0.5,0.85,0.3589976055488011,0.3770559245848901,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,3,64,32,0.5,0.7000000000000001,0.4337528684355947,0.43329415315872744,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,4,64,32,0.5,0.7000000000000001,0.3087663656842054,0.3881192380743991,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,5,64,32,0.525,0.7000000000000001,0.23539043630267983,0.2668711165640643,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,6,64,32,0.5,0.7,0.4068368855091652,0.40577138445900585,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,7,64,32,0.5,0.6499999999999999,0.25702355885635825,0.32580091288167173,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,8,64,32,0.5,0.8,0.3870453043691217,0.3900051242503546,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,1,0.5,9,64,32,0.5,0.7,0.4071166486787904,0.4111205057088022,,,
PhysionetMotorImagery,1,riemann_lr,clean,all_channels,2,0.0,0,64,0,0.9,1.0,0.13063034521945907,0.24297332298372895,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,0,64,6,0.5,0.95,0.4042210196745575,0.43857272327707175,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,1,64,6,0.6,0.95,0.24726947614819147,0.3351010313116761,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,2,64,6,0.5,1.0,0.4639576588127689,0.49369492436391726,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,3,64,6,0.7,1.0,0.19197096659599136,0.33697121075558517,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,4,64,6,0.5,1.0,0.2785686216601606,0.3240213983088341,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,5,64,6,0.5,0.95,0.3114784345698365,0.3745390613034141,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,6,64,6,0.8,0.95,0.17857187801656205,0.30282507251882107,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,7,64,6,0.7,0.95,0.22107279714987443,0.2612791349527801,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,8,64,6,0.5,0.95,0.26390614760146214,0.2883907696582404,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.1,9,64,6,0.5,1.0,0.40273350687826714,0.44393488152396143,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,0,64,13,0.5,1.0,0.39154288721766917,0.4813711963371358,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,1,64,13,0.5,0.85,0.21062040511474023,0.19301535918709145,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,2,64,13,0.5,1.0,0.4433966315020582,0.4737973750800469,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,3,64,13,0.7,0.8,0.2283649618490944,0.2988279402007741,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,4,64,13,1.0,1.0,0.1781249059396782,0.4151581640553702,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,5,64,13,0.5,0.95,0.36782833809094406,0.43706348360993286,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,6,64,13,0.6,1.0,0.2153533625549078,0.36324220492554554,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,7,64,13,0.5,1.0,0.26598000505138136,0.28206562869741336,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,8,64,13,0.5,0.75,0.3245352755808878,0.3419769306921745,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.2,9,64,13,0.6,0.9,0.2300129778424274,0.3018561197613381,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,0,64,19,0.5,0.8,0.4092578598065777,0.4665705285889643,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,1,64,19,0.5,0.9,0.225837538660079,0.3641195365167631,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,2,64,19,0.5,1.0,0.25702754426901997,0.25645824752014235,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,3,64,19,0.5,0.95,0.26424184442248255,0.2976718216314682,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,4,64,19,0.5,0.95,0.19981889430480312,0.2572043739205769,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,5,64,19,0.6,1.0,0.19517528484081384,0.2935759066928718,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,6,64,19,0.5,1.0,0.21616531760221272,0.21297145018414412,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,7,64,19,0.75,0.85,0.19776319324996644,0.24171087526880283,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,8,64,19,0.5,1.0,0.21748222394687888,0.3573239318920091,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.3,9,64,19,0.7,0.85,0.23225554816881713,0.20271978289684212,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,0,64,32,0.5,1.0,0.3819049866158826,0.4535430437395787,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,1,64,32,0.5,0.75,0.3250106423050111,0.34605460178378944,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,2,64,32,0.5,0.7,0.3897013309295887,0.3870959293354548,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,3,64,32,0.5,0.95,0.34569228378138367,0.36036530448246157,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,4,64,32,0.7,0.95,0.2087750242117497,0.25374864307855943,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,5,64,32,0.5,0.8,0.2760617359989499,0.23885434531809946,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,6,64,32,0.5,0.95,0.2949126916076418,0.2818804751112813,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,7,64,32,0.875,1.0,0.19257676807683655,0.3251955697237616,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,8,64,32,0.5,0.9,0.20841708011796614,0.1996343068079543,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,2,0.5,9,64,32,0.5,0.85,0.293292377274472,0.26225711019836334,,,
PhysionetMotorImagery,1,riemann_lr,clean,all_channels,3,0.0,0,64,0,0.675,0.9,0.16706429912615497,0.282847571567778,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,0,64,6,0.875,0.9500000000000001,0.15263157623900722,0.2564319640801277,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,1,64,6,0.5,0.8,0.2707610308431596,0.34253410793529027,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,2,64,6,0.75,0.75,0.20453259133418006,0.26477856739028116,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,3,64,6,0.5,0.75,0.27666002551450813,0.309620443013265,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,4,64,6,0.775,0.9,0.16163059929400464,0.1943145220376426,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,5,64,6,0.6,0.9,0.23369534039402393,0.3698535929925609,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,6,64,6,0.75,0.75,0.2087393133505784,0.31744511628671424,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,7,64,6,0.5,0.8,0.3117164631348308,0.31298291101565207,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,8,64,6,0.625,0.8,0.21025033924024178,0.3553947433104326,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.1,9,64,6,0.625,0.85,0.21970651824702725,0.3025452661801582,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,0,64,13,0.5,1.0,0.1960633866107645,0.23780939917108962,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,1,64,13,0.625,0.8500000000000001,0.20436819410369253,0.33023212276425984,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,2,64,13,0.5,0.75,0.37661357396756084,0.3760791556489238,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,3,64,13,0.5,0.8500000000000001,0.5370170905705501,0.5420516525804739,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,4,64,13,0.5,0.7,0.2683212107038582,0.2700083420392865,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,5,64,13,0.5,0.7,0.30887876514123264,0.3423316667550377,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,6,64,13,0.7,0.7,0.212041552484004,0.1577382891872641,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,7,64,13,0.625,0.7,0.2074397744254331,0.1695178474268337,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,8,64,13,0.5,0.75,0.22964967383179793,0.2261607394931285,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.2,9,64,13,0.5,1.0,0.3613268084759904,0.43753857081741826,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,0,64,19,0.575,0.7000000000000001,0.22528384836771367,0.27729919994755226,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,1,64,19,0.5,0.5,0.34053626843457746,0.34267467507614385,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,2,64,19,0.6,0.7,0.25205773470851267,0.24942725156929152,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,3,64,19,0.5,0.6,0.4557542977429777,0.46977344126291143,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,4,64,19,0.5,0.9,0.35426482743999,0.3981451733240469,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,5,64,19,0.5,0.85,0.44797550465326086,0.4719642858273137,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,6,64,19,0.6,0.9,0.2459436372024238,0.28515699219241064,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,7,64,19,0.65,0.8,0.20320770545418734,0.24188785543608124,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,8,64,19,0.5,0.75,0.25503541483037245,0.2976139696804025,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.3,9,64,19,0.5,0.9,0.45286821676925804,0.4793885926108048,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,0,64,32,0.5,0.75,0.2857772163872159,0.2480441176380882,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,1,64,32,0.5,0.85,0.5317595473695875,0.5381625139025553,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,2,64,32,0.5,0.6,0.5030967928087848,0.5134267758801513,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,3,64,32,0.5,0.55,0.5520816819974529,0.5526402867134742,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,4,64,32,0.5,0.35,0.5153765751455107,0.5174625189593233,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,5,64,32,0.5,0.8,0.28351132886162556,0.3158279391379808,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,6,64,32,0.5,0.8,0.49267568523757554,0.5065761083387235,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,7,64,32,0.5,0.65,0.5379642749390654,0.5415489823521273,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,8,64,32,0.5,0.75,0.5490069333445633,0.5504340873282352,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,3,0.5,9,64,32,0.5,0.6,0.5469423745761087,0.5481404057451612,,,
PhysionetMotorImagery,1,riemann_lr,clean,all_channels,4,0.0,0,64,0,0.65,0.85,0.17394701641574603,0.29561600877885275,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,0,64,6,0.625,0.8,0.20651474784531873,0.11784355321298809,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,1,64,6,0.5,0.75,0.27498405717157265,0.2622826447688909,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,2,64,6,0.675,0.75,0.2200859924329559,0.18380460962899414,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,3,64,6,0.65,0.8,0.20362588995984335,0.23754012387804907,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,4,64,6,0.55,0.8,0.20829443994496433,0.34881513639817524,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,5,64,6,0.6,0.85,0.2233921880782792,0.28763632413301443,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,6,64,6,0.75,0.85,0.19319585904005923,0.1733761940140176,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,7,64,6,0.625,0.8,0.20698913324259183,0.17422913238708937,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,8,64,6,0.675,0.8,0.21080821387241333,0.25771787655287304,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.1,9,64,6,0.65,0.8,0.18747920108714514,0.21438262286546114,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,0,64,13,0.5,0.55,0.34951546360319585,0.3332218732629582,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,1,64,13,0.5,0.8,0.3631465739130691,0.3987601455429839,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,2,64,13,0.5,0.75,0.4378824103308271,0.4528771439439506,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,3,64,13,0.5,0.8,0.4016196058251513,0.433788188719637,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,4,64,13,0.55,0.65,0.23363789786903594,0.1094959774860201,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,5,64,13,0.5,0.6499999999999999,0.4864165285595771,0.49265604773842875,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,6,64,13,0.525,0.65,0.21832692943217985,0.2332947124422594,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,7,64,13,0.6,0.65,0.2829874026347035,0.25239540059395404,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,8,64,13,0.5,0.55,0.5230768457228411,0.5266608970861771,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.2,9,64,13,0.525,0.65,0.23159711306111572,0.18729461986591625,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,0,64,19,0.5,0.6,0.4759029041106134,0.4854882577907399,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,1,64,19,0.7,0.7000000000000001,0.2526520171148767,0.27449971640243453,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,2,64,19,0.5,0.6,0.30687402881442566,0.27608552850116963,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,3,64,19,0.5,0.44999999999999996,0.5179302469432341,0.519280279428465,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,4,64,19,0.5,0.5,0.38141616703320086,0.37117242110328447,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,5,64,19,0.5,0.65,0.25612368696558874,0.15054621752281228,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,6,64,19,0.65,0.8,0.23003593690438415,0.24528099667006714,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,7,64,19,0.5,0.6,0.2513237182363364,0.15662968304609967,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,8,64,19,0.5,0.5,0.49864258583716636,0.5022214235127771,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.3,9,64,19,0.625,0.6,0.2334566067861876,0.14940257434551082,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,0,64,32,0.5,0.44999999999999996,0.5096115553647549,0.5131564024546034,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,1,64,32,0.5,0.44999999999999996,0.5541310465583764,0.55426839241277,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,2,64,32,0.5,0.55,0.5505025899778035,0.5510226598624924,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,3,64,32,0.5,0.65,0.4491966049457028,0.45443108044616465,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,4,64,32,0.5,0.5,0.5546916529982527,0.554756804406449,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,5,64,32,0.5,0.45,0.5353261314702769,0.5363270840569676,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,6,64,32,0.5,0.49999999999999994,0.5476109088618836,0.5482782604924934,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,7,64,32,0.5,0.7,0.5271492446103214,0.5317452701087534,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,8,64,32,0.5,0.7,0.3001515372023398,0.340678101276743,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,4,0.5,9,64,32,0.575,0.45,0.27898313040217243,0.20216651474588765,,,
PhysionetMotorImagery,1,riemann_lr,clean,all_channels,5,0.0,0,64,0,0.775,0.85,0.16868450489812875,0.3069381135079232,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,0,64,6,0.5,0.85,0.3631425052857842,0.3711867430709428,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,1,64,6,0.5,0.9,0.275193054010156,0.26802604679282066,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,2,64,6,0.5,0.8,0.28294144088560963,0.27051061260723586,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,3,64,6,0.6,1.0,0.23888094755001946,0.36892165024135004,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,4,64,6,0.5,0.8,0.27477685081199077,0.3561635234407993,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,5,64,6,0.625,0.8,0.2022682978329338,0.1873855984332797,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,6,64,6,0.875,0.85,0.18193856522684929,0.3426350311459276,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,7,64,6,0.5,0.85,0.248640757715444,0.34010934874813364,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,8,64,6,0.6,0.85,0.30766409311773324,0.42485258057209363,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.1,9,64,6,0.7,0.7,0.2193485389973899,0.18521511015324377,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,0,64,13,0.5,0.85,0.381496412097468,0.39052550299989414,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,1,64,13,0.5,0.8,0.3675991534064883,0.3727007762658079,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,2,64,13,0.675,0.85,0.17682607308635814,0.20628585829338336,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,3,64,13,0.6,0.85,0.26298191240510227,0.3369854733934434,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,4,64,13,0.5,0.9500000000000001,0.3749693591985972,0.4163428628030096,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,5,64,13,0.6,0.75,0.2267974081886241,0.17127299793782755,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,6,64,13,0.6,0.75,0.2602194870112403,0.34552251467376033,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,7,64,13,0.75,0.8,0.19814028930884994,0.3025801772591436,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,8,64,13,0.8,0.9,0.17959504845941054,0.15359021814072957,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.2,9,64,13,0.5,0.8,0.30775350018605746,0.3410763092222078,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.3,0,64,19,0.5,0.75,0.2952561025074154,0.28710729006181523,,,
PhysionetMotorImagery,1,riemann_lr,channel_dropout,all_channels,5,0.3,1,64,19,0.5,0.7000000000000001,0.3994349768208202,0.3995739547375364,,,
