dataset,pipeline,stressor,montage,dropout_fraction,n_subjects,mean_roc_auc,roc_auc_ci_low,roc_auc_ci_high,mean_balanced_accuracy,balanced_accuracy_ci_low,balanced_accuracy_ci_high,mean_brier_score,brier_score_ci_low,brier_score_ci_high,mean_ece,ece_ci_low,ece_ci_high
BNCI2014-001,csp_lda,channel_dropout,all_channels,0.1,9,0.7330950021705074,0.6409124992409523,0.8168228417066992,0.5429816639299399,0.5216130070743786,0.5655966064586755,0.41723352851454387,0.3960591434920696,0.436693453022606,0.41806438360040604,0.4008575887553396,0.43798139375456996
BNCI2014-001,csp_lda,channel_dropout,all_channels,0.2,9,0.7021078930977862,0.6213412308912163,0.7788550491551391,0.5231663929939792,0.5117077175697866,0.538056072565763,0.44044588997786016,0.42578156629774,0.45692409106066745,0.43855219599388173,0.4228993291836254,0.45650882410380006
BNCI2014-001,csp_lda,channel_dropout,all_channels,0.3,9,0.6460420795349451,0.5836715371299481,0.7149602031323206,0.5161932129173509,0.5078282271064299,0.5304469858890589,0.4471145509357505,0.42965425709877064,0.4632429283574996,0.4432916949986345,0.42139997026638343,0.46034205150692575
BNCI2014-001,csp_lda,channel_dropout,all_channels,0.5,9,0.6215086914670743,0.5664540512994733,0.6741581450984855,0.5114299397920087,0.5044592489667623,0.518079060372177,0.4525250930532544,0.4445249353764269,0.4656959944733977,0.449658670403751,0.44129210751687603,0.4626137084788229
BNCI2014-001,csp_lda,clean,all_channels,0.0,9,0.8414491440650775,0.7232790787092432,0.9223662445301152,0.7875615763546798,0.6895245220916736,0.8720949475704052,0.14136796024903958,0.0882445673142862,0.19655644769918326,0.12126379577533984,0.08424202097024541,0.14815849371507234
BNCI2014-001,csp_lda,cross_session,all_channels,0.0,9,0.8529878257887517,0.7443237252600853,0.9325329566792058,0.7569444444444444,0.6612654320987654,0.8533950617283951,0.1667666862792774,0.10639249267183545,0.223263127870331,0.16046156853269158,0.10961630326825077,0.19558349817389611
BNCI2014-001,csp_lda,reduced_montage,motor_core,0.0,9,0.7604892135213182,0.6530541957894782,0.8545195950396802,0.7029830322933771,0.6119187730820366,0.7909877563107635,0.18011732653260132,0.13405600483974062,0.21699702902244208,0.11780827580752577,0.10025677342109612,0.13406151803414834
BNCI2014-001,csp_lda,reduced_montage,motor_extended,0.0,9,0.8054111696204442,0.6890667646630955,0.8990513729568346,0.7519020251778872,0.6532848444360484,0.8435029490309167,0.15582344113240587,0.09901253866090527,0.20492969060668723,0.11667735849261371,0.08597424927647958,0.13607515461960484
